gene_name,TC1-Tfh,TC1-Tn,TC2-Tfh,TC2-Tn,TC4-Tfh,TC4-Tn
Gm9143,0,0,0,0,0,1
Gm9144,1,1,1,0,2,3
Gm9146,0,0,0,0,0,0
Gm9157,1,1,1,2,4,1
Gm9159,0,0,0,0,0,0
Gm9162,0,0,0,0,0,1
Gm9164,2,0,0,0,0,0
Gm9166,0,0,0,0,0,0
Gm9167,2,0,0,0,0,0
Gm9169,1,5,0,3,3,5
Gm9174,1,0,0,0,0,0
Gm9200,0,0,0,1,1,0
Gm9208,0,0,0,0,0,0
Gm9211,0,0,0,0,1,0
Gm9225,0,0,0,0,0,0
Gm9227,0,0,0,0,0,0
Gm9234,1,0,0,0,0,0
Gm9242,1,2,1,1,1,0
Gm9246,0,0,0,0,0,0
Gm9252,0,1,0,0,0,0
Gm9266,1,0,0,0,0,0
Gm9268,0,0,0,1,0,0
Gm9274,0,0,0,1,0,1
Gm9294,14,17,5,13,6,21
Gm9308,0,0,0,0,0,0
Gm9311,0,0,0,0,0,0
Gm9312,10,0,12,0,6,2
Gm9320,1,3,0,4,3,3
Gm9341,0,1,1,0,0,1
Gm9358,0,0,0,0,1,0
Gm9372,0,0,0,0,0,1
Gm9378,0,0,0,0,0,0
Gm9381,1,1,1,0,0,1
Gm9385,2,5,2,4,6,9
Gm9386,0,0,0,0,0,0
Gm9387,5,3,1,3,2,6
Gm9392,9,4,8,1,9,2
Gm9396,0,1,1,0,0,1
Gm9399,0,0,0,0,0,0
Gm9423,1,0,1,0,0,0
Gm9429,0,0,0,0,0,0
Gm9430,0,0,0,0,0,0
Gm9431,0,2,0,0,0,0
Gm9432,0,0,0,0,0,0
Gm9434,2,0,1,2,0,0
Gm9435,0,0,0,0,0,0
Gm9436,0,0,0,0,1,0
Gm9439,1,0,0,0,0,1
Gm9442,1,5,3,4,2,4
Gm9443,0,0,0,0,0,0
Gm9457,0,0,0,3,0,1
Gm9493,1,2,1,2,1,0
Gm9496,0,0,0,0,0,0
Gm9499,0,0,0,0,0,0
Gm9506,0,0,0,0,0,0
Gm9516,0,0,0,0,0,0
Gm9517,2,4,4,3,4,1
Gm9522,81,63,0,1,141,120
Gm9529,8,4,2,1,8,4
Gm9530,0,1,1,0,2,0
Gm9531,16,16,15,12,9,17
Gm9540,0,0,2,0,0,0
Gm9556,0,0,0,0,0,0
Gm9568,2,1,1,0,4,0
Gm9573,0,0,0,0,0,0
Gm9574,0,0,0,0,0,0
Gm9575,1,1,0,2,0,1
Gm9577,0,0,0,0,0,0
Gm9581,139,15,131,11,126,12
Gm960,2,0,4,1,1,0
Gm9613,0,0,0,0,0,0
Gm9621,1,1,1,0,0,1
Gm9625,23,59,15,39,17,63
Gm9658,3,1,1,2,1,1
Gm9670,11,6,8,7,10,8
Gm9673,0,0,0,0,0,0
Gm9687,1,1,0,1,0,0
Gm9694,2,6,1,9,4,3
Gm9701,0,3,1,2,1,3
Gm9703,0,1,2,2,3,1
Gm9719,0,0,0,0,1,0
Gm9722,0,1,0,1,0,0
Gm9725,1,4,1,0,1,0
Gm9726,1,1,0,0,1,5
Gm9727,1,3,1,2,4,6
Gm973,0,0,6,2,2,3
Gm9733,0,0,0,0,0,0
Gm9750,0,1,1,0,0,0
Gm9752,0,1,0,0,0,0
Gm9754,8,24,10,33,12,40
Gm9755,9,8,6,4,4,4
Gm9761,0,1,2,2,0,2
Gm9762,9,16,11,14,15,20
Gm9763,2,4,1,5,2,5
Gm9765,1,1,4,0,2,0
Gm9769,35,35,39,30,38,41
Gm9770,5,8,3,1,6,7
Gm9774,11,5,8,8,9,9
Gm9776,29,30,35,14,47,28
Gm9785,1,0,0,0,0,1
Gm9790,0,1,0,1,0,0
Gm9791,1,0,0,0,1,0
Gm9795,0,0,0,0,0,0
Gm9796,0,1,0,2,0,1
Gm9797,0,1,0,3,0,1
Gm9800,40,67,45,59,33,49
Gm9803,0,4,2,2,2,5
Gm9805,0,0,0,0,0,0
Gm9806,0,0,0,0,0,0
Gm9812,3,1,3,0,4,3
Gm9816,1,5,3,3,2,3
Gm9821,5,0,0,0,0,1
Gm9823,2,2,0,0,0,0
Gm9824,1,1,0,0,0,3
Gm9825,5,9,4,8,5,12
Gm9826,0,0,0,0,1,2
Gm9828,6,4,7,3,10,11
Gm9830,0,0,0,0,1,0
Gm9833,20,15,21,17,16,17
Gm9835,4,14,7,4,7,9
Gm9837,1,0,0,0,0,0
Gm9840,6,5,2,5,2,2
Gm9843,204,460,181,308,198,356
Gm9844,0,1,0,1,0,2
Gm9845,1,1,1,2,0,0
Gm9847,0,0,0,0,0,0
Gm9850,0,0,0,0,1,1
Gm9855,0,1,2,0,2,0
Gm9857,0,0,0,0,1,3
Gm9864,0,0,1,0,1,0
Gm9870,4,7,3,3,1,3
Gm9873,4,4,4,4,3,2
Gm9874,0,0,0,0,0,0
Gm9881,0,0,0,0,0,0
Gm9885,59,0,64,0,82,0
Gm9887,7,12,9,8,14,7
Gm9888,1,16,1,13,2,7
Gm9889,21,144,33,160,18,172
Gm9892,7,11,5,10,9,8
Gm9894,0,0,0,0,0,0
Gm9899,0,0,0,0,1,0
Gm9903,7,6,2,6,16,7
Gm9905,2,17,3,11,8,14
Gm9910,0,1,0,0,0,0
Gm9917,5,1,1,3,4,1
Gm9918,0,1,1,0,3,1
Gm9920,1,1,0,0,0,0
Gm9922,0,0,0,0,0,0
Gm9923,0,0,1,0,0,0
Gm9924,0,0,2,1,0,3
Gm9929,2,0,0,0,2,0
Gm9938,147,258,170,215,172,269
Gm9939,1,0,0,0,0,1
Gm9945,0,0,0,0,0,0
Gm9947,0,0,1,0,0,0
Gm9949,6,11,1,13,8,8
Gm9958,6,29,7,22,8,22
Gm9959,0,0,0,0,0,0
Gm996,31,19,38,21,65,48
Gm9967,2,10,3,5,3,8
Gm9970,1,0,2,2,0,2
Gm9974,29,29,21,23,19,26
Gm9985,0,4,1,7,1,10
Gm9987,0,0,0,0,0,0
Gm9988,0,0,0,0,1,0
Gm9989,0,0,0,0,0,0
Gm9990,1,1,0,0,2,2
Gm9991,0,0,1,0,1,0
Gm9994,0,0,0,1,0,0
Gmcl1,862,891,829,802,803,785
Gmds,91,86,101,65,98,90
Gmeb1,662,820,659,713,762,799
Gmeb2,1654,1858,1449,1684,1831,1889
Gmfb,1704,1961,1391,1542,1888,1979
Gmfg,1540,2504,1241,1832,1563,2181
Gmip,4884,5442,4802,5586,4939,5310
Gmnn,82,102,79,76,101,99
Gmppa,964,998,859,790,1067,919
Gmppb,217,233,211,198,212,219
Gmpr,0,0,0,0,0,0
Gmpr2,366,478,319,421,400,476
Gmps,904,1033,883,934,992,990
Gna11,737,880,639,783,741,861
Gna12,1536,417,949,379,1401,399
Gna13,12227,4765,7251,4055,10452,4508
Gna14,801,1,226,0,413,2
Gna15,150,37,158,10,132,23
Gnai1,0,0,1,0,0,0
Gnai2,11778,12066,9988,10253,11293,11294
Gnai3,3063,3316,2741,2780,3277,3120
Gnal,63,51,50,52,62,73
Gnao1,3,0,5,0,4,0
Gnaq,1964,52,1496,48,2340,65
Gnas,12469,7474,9035,6384,12360,7423
Gnat1,1,1,0,1,1,1
Gnat2,0,0,0,0,1,0
Gnaz,17,0,5,1,14,0
Gnb1,5083,4740,4034,3995,4780,4434
Gnb1l,167,183,145,150,170,158
Gnb2,4133,3454,3375,3196,4034,3171
Gnb2l1,15643,38547,13378,31011,16113,35469
Gnb3,0,0,0,0,0,0
Gnb4,221,238,233,263,266,249
Gnb5,84,33,80,21,111,28
Gne,899,1102,788,862,953,1031
Gng10,8,11,11,6,13,13
Gng11,3,0,1,0,2,0
Gng12,64,217,87,215,69,238
Gng13,1,0,0,0,0,0
Gng2,2750,628,2447,460,3027,526
Gng2-ps1,0,0,0,0,0,0
Gng3,4,0,2,3,2,2
Gng4,0,0,0,0,0,0
Gng5,382,370,335,395,388,361
Gng7,1,1,1,1,3,0
Gng8,0,0,0,0,1,0
Gngt1,0,0,0,0,0,0
Gngt2,89,291,85,225,90,282
Gnl1,2005,1811,1717,1511,1986,1710
Gnl2,1095,1387,992,1218,1092,1409
Gnl3,771,1371,682,1249,737,1167
Gnl3l,1387,1186,1183,1026,1429,1246
Gnmt,13,12,14,16,9,14
Gnpat,1452,1638,1311,1468,1535,1796
Gnpda1,310,373,318,294,344,370
Gnpda2,624,481,561,442,734,545
Gnpnat1,247,264,253,221,322,271
Gnptab,1660,1091,1153,989,1689,1159
Gnptg,828,845,775,795,908,836
Gnrh1,39,28,30,24,30,26
Gns,1065,860,952,747,1021,857
Golga1,607,731,575,590,778,799
Golga2,2295,2013,2110,1812,2441,2103
Golga3,1635,1816,1462,1625,1806,1967
Golga4,2760,2892,2353,2612,2822,2940
Golga5,1177,1204,1094,1026,1377,1182
Golga7,859,644,759,549,846,624
Golga7b,0,0,0,1,0,0
Golgb1,2129,1984,2060,2074,2368,2216
Golim4,320,445,371,431,386,468
Golm1,823,1429,812,1258,782,1186
Golph3,2668,2285,2427,1885,2773,2217
Golph3l,758,645,694,568,853,699
Golt1b,408,375,359,307,388,389
Gon4l,1928,2541,1788,2324,1971,2674
Gopc,1101,987,1079,891,1281,1152
Gorab,204,215,220,181,238,195
Gorasp1,200,263,193,175,211,260
Gorasp2,1356,1361,1140,1221,1314,1276
Gosr1,2041,1973,1831,1597,2156,1997
Gosr2,2097,2017,1908,1479,2303,1990
Got1,619,739,556,637,529,641
Got1l1,0,0,0,0,0,0
Got2,988,860,874,727,944,754
Got2-ps1,2,2,2,1,2,2
Gp1ba,0,0,0,0,0,0
Gp1bb,1,0,0,0,0,0
Gp49a,140,2,103,0,97,1
Gp5,0,1,2,5,1,5
Gp9,0,0,0,0,0,0
Gpaa1,917,909,874,834,962,835
Gpalpp1,960,1113,886,949,1054,1200
Gpam,279,225,240,162,310,249
Gpank1,435,516,339,453,464,521
Gpat2,1,1,0,0,2,7
Gpatch1,362,397,333,326,411,427
Gpatch11,513,569,511,492,524,555
Gpatch2,510,595,449,512,529,639
Gpatch2l,894,1041,825,938,919,1126
Gpatch3,207,239,164,202,216,248
Gpatch4,321,918,327,813,287,893
Gpatch8,2532,2244,2172,1934,2571,2235
Gpbar1,0,0,0,2,1,2
Gpbp1,2897,3802,2728,3395,3027,3722
Gpbp1l1,2634,2400,2488,2193,2879,2537
Gpc1,151,168,133,184,151,187
Gpc2,27,30,38,29,29,55
Gpc3,0,0,0,0,0,0
Gpc4,1,0,0,0,1,0
Gpc5,0,0,0,1,0,0
Gpc6,0,0,0,0,0,0
Gpcpd1,1623,2575,1342,2467,1773,2945
Gpd1,13,19,6,27,16,23
Gpd1l,850,1801,799,1527,849,1577
Gpd2,190,680,237,723,217,763
Gper1,0,0,0,0,0,0
Gphb5,0,0,0,0,1,1
Gphn,526,307,483,293,624,282
Gpi1,5078,5020,4268,4387,5327,4997
Gpkow,1163,1352,973,1152,1118,1275
Gpld1,28,6,34,5,39,7
Gpm6a,1,0,0,0,0,0
Gpm6b,8816,49,6106,28,9511,39
Gpn1,611,808,576,697,621,718
Gpn2,274,296,266,264,291,312
Gpn3,562,703,456,602,575,654
Gpnmb,22,48,23,39,19,50
Gpr107,1753,1051,1614,940,1974,1091
Gpr108,1471,1367,1335,1218,1544,1399
Gpr12,0,0,0,0,0,0
Gpr132,2165,6352,2324,5574,2071,5958
Gpr135,2,0,2,0,3,0
Gpr137,367,220,343,187,384,252
Gpr137b,11,1,8,0,7,0
Gpr137b-ps,154,54,164,53,164,67
Gpr137c,5,11,11,5,9,7
Gpr141,0,0,0,0,0,0
Gpr142,0,0,0,0,0,0
Gpr146,209,2672,147,2019,180,2317
Gpr149,0,0,0,0,0,0
Gpr15,137,4,180,3,102,1
Gpr150,0,0,0,0,0,0
Gpr152,1,4,0,3,1,7
Gpr153,80,0,67,1,96,2
Gpr155,1943,270,1390,188,2073,246
Gpr156,0,0,0,0,0,1
Gpr157,83,44,90,49,99,43
Gpr158,0,0,0,0,0,0
Gpr160,37,0,36,0,21,0
Gpr161,3,0,1,0,2,0
Gpr162,81,15,75,15,74,13
Gpr171,600,1329,585,1096,709,1056
Gpr173,0,0,0,0,0,0
Gpr174,2537,2259,2938,2165,2922,2497
Gpr176,23,0,9,0,12,1
Gpr179,54,26,48,31,41,21
Gpr18,182,1704,184,1474,151,1479
Gpr180,296,473,250,393,332,490
Gpr182,0,0,0,0,1,0
Gpr183,2547,2417,2635,2385,2806,1894
Gpr19,244,131,164,117,296,148
Gpr21,5,5,5,3,5,4
Gpr25,3,1,2,0,1,1
Gpr3,2,1,1,1,0,0
Gpr34,63,127,112,155,75,78
Gpr35,278,3,126,1,223,2
Gpr37,0,0,0,0,0,0
Gpr4,3,3,1,4,2,1
Gpr45,163,0,127,0,160,2
Gpr50,0,0,0,0,0,0
Gpr55,351,16,535,26,428,15
Gpr62,8,4,7,4,11,4
Gpr63,21,2,9,0,19,0
Gpr65,574,878,590,671,608,873
Gpr68,2531,269,2024,262,2799,242
Gpr75,1,0,1,0,0,0
Gpr82,3,0,2,1,1,0
Gpr83,648,267,673,253,641,340
Gpr85,0,0,0,0,0,0
Gpr87,0,0,0,0,0,0
Gpr88,0,0,0,0,0,0
Gpr89,634,552,610,488,737,605
Gprasp1,3545,2160,3603,2301,3870,2175
Gprasp2,873,65,867,70,1051,69
Gprc5a,8,0,7,0,14,0
Gprc5b,112,375,86,330,98,381
Gprc5c,0,0,0,0,0,0
Gprc5d,0,0,0,0,0,0
Gprin1,0,0,0,0,0,0
Gprin2,5,0,6,0,9,0
Gprin3,1128,206,1079,206,1259,219
Gps1,1043,899,925,751,1058,848
Gps2,1705,2471,1605,2169,1739,2516
Gpsm1,576,382,534,378,616,353
Gpsm2,78,265,77,179,104,274
Gpsm3,2321,2709,1937,2415,2322,2834
Gpt,105,146,99,129,128,153
Gpt2,12,11,13,3,9,9
Gpx1,1081,1580,858,1431,1035,1587
Gpx2-ps1,5,2,4,2,4,3
Gpx3,0,0,0,0,0,0
Gpx4,1022,909,795,712,1002,785
Gpx7,20,10,21,10,22,11
Gpx8,0,0,0,0,0,0
Gramd1a,24720,41623,22992,40373,28155,45443
Gramd1b,7451,2386,7079,2358,7990,2533
Gramd1c,182,79,183,72,208,80
Gramd2,1,0,0,0,0,0
Gramd3,1157,3476,878,2705,1150,3341
Gramd4,2216,6374,2094,5340,2121,5746
Grap,1829,3048,2006,2708,1911,2959
Grap2,1094,8483,1359,7431,1095,8798
Grasp,45,88,41,96,50,100
Grb10,0,0,12,0,1,0
Grb14,0,0,0,0,0,0
Grb2,2670,3008,2569,2570,2531,2588
Grb7,51,24,62,34,49,25
Grcc10,171,192,144,149,202,215
Greb1,4,0,7,1,3,1
Greb1l,3,2,3,0,4,1
Grem1,0,0,0,0,0,0
Grhl1,356,30,461,33,475,45
Grhl2,1,6,2,9,0,0
Grhl3,0,0,0,0,0,0
Grhpr,287,236,185,221,242,233
Gria2,0,0,0,0,0,0
Gria3,6,5,4,7,1,5
Gria4,0,0,0,0,0,0
Grid1,0,0,1,0,2,0
Grid2ip,1,0,1,0,2,0
Grifin,4,28,6,20,8,35
Grik1,0,0,0,0,0,0
Grik2,0,0,0,0,1,0
Grik3,11,0,4,0,12,0
Grik4,4,0,4,0,1,0
Grik5,1711,144,1518,135,1807,144
Grin1,2,1,1,0,1,0
Grin2a,0,0,0,0,0,0
Grin2b,0,0,0,0,0,0
Grin2c,0,0,3,1,0,2
Grin2d,70,45,103,35,90,39
Grin3b,0,3,1,3,1,4
Grina,2758,1697,2416,1451,2640,1592
Grip2,4,1,1,1,3,1
Gripap1,2259,2779,2162,2642,2397,2972
Grk1,0,4,2,0,0,1
Grk4,108,77,99,66,123,96
Grk5,251,74,206,68,257,87
Grk6,5707,11215,5278,8794,5878,10368
Grm1,0,0,0,0,0,0
Grm2,3,0,0,0,0,0
Grm4,0,0,0,0,0,2
Grm6,17,290,13,238,13,378
Grm8,0,0,0,0,0,0
Grn,1069,241,811,202,1068,219
Grpel1,569,772,470,631,535,729
Grpel2,574,496,444,477,582,618
Grpr,1,0,0,0,0,0
Grrp1,0,0,0,0,0,1
Grsf1,936,1076,931,948,1030,1029
Grtp1,132,4,72,1,112,6
Grwd1,330,453,263,392,301,446
Grxcr1,0,0,0,0,0,0
Gsap,1298,330,1284,290,1740,341
Gsdmc,0,0,0,0,0,0
Gsdmc3,0,0,0,0,0,0
Gsdmc4,1,5,0,2,0,4
Gsdmd,1813,1901,1657,1712,1971,2054
Gse1,3648,2880,2791,2653,3486,3110
Gsg1,1,0,0,0,0,0
Gsg1l,2,0,0,0,0,0
Gsg2,106,108,100,96,132,115
Gsk3a,2371,2838,2116,2356,2282,2738
Gsk3b,2374,2670,2089,2343,2222,2620
Gskip,494,316,477,255,576,328
Gsn,534,1046,480,871,546,1071
Gspt1,2377,2526,2116,2265,2425,2478
Gspt2,82,0,65,1,81,0
Gsr,677,594,612,513,691,526
Gss,215,184,183,164,189,222
Gsta1,0,0,1,0,0,0
Gsta3,14,2,5,10,16,5
Gsta4,31,10,50,12,24,22
Gstcd,283,361,260,296,311,329
Gstk1,30,132,34,125,63,130
Gstm1,32,22,17,11,28,21
Gstm2,1,0,0,0,0,0
Gstm4,118,66,98,42,118,63
Gstm5,6,0,9,0,10,0
Gstm7,10,5,3,4,9,6
Gsto1,73,76,93,77,50,64
Gsto2,1,0,0,0,3,2
Gstp1,413,432,352,338,445,388
Gstp2,4,1,3,3,3,1
Gstt1,11,0,6,0,8,1
Gstt2,510,187,375,138,473,179
Gstt3,192,1,127,2,225,2
Gstt4,2,1,3,2,0,1
Gstz1,195,187,134,146,214,190
Gsx1,0,0,0,0,0,0
Gsx2,0,0,0,0,0,0
Gt(ROSA)26Sor,161,230,155,187,249,286
Gtdc1,536,403,482,355,542,318
Gtf2a1,996,775,800,657,1059,735
Gtf2a1l,0,0,0,0,0,0
Gtf2a2,1026,1043,993,1046,1186,1083
Gtf2b,678,743,663,607,724,755
Gtf2e1,458,438,477,335,534,439
Gtf2e2,356,333,314,263,399,312
Gtf2f1,1128,1161,948,1066,1126,1218
Gtf2f2,304,392,264,330,336,351
Gtf2h1,800,1133,795,951,821,1040
Gtf2h2,591,527,576,549,585,567
Gtf2h3,524,594,459,532,562,597
Gtf2h4,279,264,244,257,268,276
Gtf2h5,347,395,297,339,398,345
Gtf2i,5562,7133,4592,6003,5849,6617
Gtf2ird1,350,216,322,186,325,212
Gtf2ird2,386,551,399,469,413,549
Gtf3a,688,839,565,709,687,863
Gtf3c1,2894,2837,2588,2564,2988,2810
Gtf3c2,1273,1142,1292,1149,1590,1253
Gtf3c3,489,595,495,493,600,663
Gtf3c4,508,643,466,614,543,701
Gtf3c5,505,445,494,402,562,478
Gtf3c6,297,423,329,335,368,413
Gtpbp1,2867,4297,2611,3596,2970,4082
Gtpbp10,154,95,148,88,193,112
Gtpbp2,5116,5017,4593,4631,5346,5334
Gtpbp3,487,495,416,417,518,508
Gtpbp4,1233,1725,1163,1494,1348,1854
Gtpbp4-ps2,0,0,0,0,0,0
Gtpbp6,973,1258,887,1139,995,1306
Gtpbp8,302,240,276,181,414,267
Gtse1,39,38,43,29,53,48
Gtsf1,0,0,0,0,1,0
Guca1a,1,0,0,0,0,0
Guca1b,40,129,53,123,83,142
Guca2a,1,1,0,1,1,2
Gucd1,539,1799,477,1518,581,1804
Gucy1a2,0,0,0,0,0,0
Gucy1a3,433,62,359,42,472,45
Gucy1b3,139,29,129,33,142,34
Gucy2c,0,0,0,0,0,0
Gucy2e,16,3,26,4,13,7
Gucy2g,244,0,183,0,348,2
Guf1,1090,775,1040,742,1215,905
Guk1,326,404,262,345,325,387
Gulo,7,0,7,1,13,1
Gulp1,0,0,0,0,0,0
Gusb,763,899,718,874,758,935
Gvin1,214,156,197,65,238,116
Gxylt1,1272,1094,1203,968,1259,1046
Gyg,647,456,611,430,714,465
Gyk,141,146,129,104,145,103
Gyltl1b,21,10,27,5,30,14
Gypa,0,0,0,0,0,0
Gypc,690,667,705,558,891,628
Gys1,327,233,338,217,347,271
Gzf1,813,489,668,394,826,472
Gzma,129,587,112,397,94,560
Gzmb,0,3,0,0,1,2
Gzmc,4,6,1,7,1,9
Gzmf,0,0,0,0,0,0
Gzmk,224,24,239,12,173,15
Gzmm,22,18,32,22,36,23
H13,2818,3481,2621,3055,2762,3370
H1f0,1336,131,991,164,1433,199
H1foo,0,0,0,0,0,0
H1fx,33,0,18,0,30,0
H2-Aa,76,4,20,2,47,0
H2-Ab1,72,2,8,4,57,6
H2-Bl,2,1,3,0,2,1
H2-D1,38543,44336,36507,38699,39146,43005
H2-DMa,433,455,397,389,474,383
H2-DMb1,24,2,17,5,22,5
H2-DMb2,49,6,50,2,56,2
H2-Ea-ps,0,0,0,0,0,0
H2-Eb1,70,0,22,1,44,0
H2-Eb2,1,1,2,0,2,0
H2-K1,60698,71514,59827,61212,59931,65962
H2-K2,757,1483,782,1252,810,1578
H2-Ke6,24,23,16,28,25,38
H2-M10.2,0,0,0,0,0,0
H2-M10.3,0,0,0,0,0,0
H2-M2,0,0,0,1,0,0
H2-M3,946,877,930,668,1084,845
H2-M5,0,0,0,0,1,1
H2-M6-ps,0,1,0,0,0,0
H2-Oa,208,83,264,63,227,54
H2-Ob,1082,1195,609,1099,822,1088
H2-Pa,0,0,0,0,0,0
H2-Pb,0,1,0,0,0,0
H2-Q1,0,0,1,0,1,0
H2-Q10,91,251,146,360,136,313
H2-Q2,481,8,717,12,787,9
H2-Q3,1,0,1,0,0,0
H2-Q4,13701,14103,14143,12492,14900,13033
H2-Q5,3427,2177,3418,1666,3772,1923
H2-Q6,15836,11025,16830,9056,17098,8780
H2-Q7,17715,19213,17869,15745,18996,18319
H2-T10,949,1859,859,1598,1032,1741
H2-T22,2574,4238,2347,3300,2762,3884
H2-T23,5082,5875,4826,4668,5736,5928
H2-T24,348,1089,313,834,364,1178
H2-T3,3,2,2,5,1,2
H2afj,576,965,459,751,529,923
H2afv,709,550,531,473,718,541
H2afx,438,385,414,339,430,405
H2afy,3044,4262,2946,4031,3267,4705
H2afy2,0,0,0,0,0,0
H2afy3,0,0,0,0,0,0
H2afz,2296,1230,2372,1103,2044,951
H3f3a,992,1202,1017,1012,1102,1176
H3f3a-ps1,1,1,0,5,2,2
H3f3a-ps2,0,0,0,0,0,1
H3f3aos,24,35,13,28,24,32
H3f3b,7894,7161,6592,6214,6522,5626
H3f3c,0,0,0,0,0,0
H60b,1,2,1,1,2,0
H6pd,789,1287,787,1159,857,1484
Haao,1,1,7,0,2,0
Habp2,1,0,0,0,0,0
Habp4,598,562,450,441,648,495
Hacd1,0,0,0,0,0,1
Hacd2,163,237,159,192,168,208
Hacd3,4232,1594,3588,1345,4290,1453
Hacd4,0,0,1,0,0,0
Hace1,822,892,850,825,917,826
Hacl1,201,190,193,170,270,174
Hadh,793,699,762,589,862,669
Hadha,2622,2119,2312,1819,2721,2065
Hadhb,874,731,779,652,998,763
Hagh,269,316,204,276,246,349
Haghl,565,329,448,238,526,287
Hal,4,23,6,23,3,32
Halr1,0,2,0,0,0,0
Hamp,1,1,0,1,0,0
Hamp2,0,0,0,2,0,0
Hap1,869,9,463,9,729,10
Hapln1,11,0,7,0,11,0
Hapln2,0,0,0,0,0,0
Hapln3,0,0,0,1,1,0
Hapln4,1,1,2,0,3,1
Harbi1,219,221,206,207,225,254
Hars,1001,1110,810,937,975,1006
Hars2,878,1082,827,1037,1026,1177
Has1,1,0,0,0,1,0
Has3,6,9,8,15,6,22
Hat1,465,534,417,444,504,481
Haus1,97,155,74,110,128,145
Haus2,265,368,244,277,309,304
Haus3,1139,735,1158,698,1138,796
Haus4,400,421,365,378,423,443
Haus5,33,41,32,31,40,39
Haus6,731,809,650,661,803,815
Haus7,272,246,213,248,273,262
Haus8,112,158,126,148,162,181
Havcr1,0,0,0,0,0,0
Havcr2,14,0,16,0,7,2
Hax1,249,305,232,276,283,312
Hba-a1,3,0,1,0,0,0
Hba-a2,0,0,0,0,0,0
Hba-ps4,0,0,0,0,0,0
Hbb-bh1,0,0,0,0,0,0
Hbb-bs,3,0,3,1,0,1
Hbb-bt,1,1,0,0,0,1
Hbb-y,0,0,0,0,0,0
Hbegf,0,3,3,2,1,1
Hbp1,1776,1739,1474,1459,1931,1892
Hbq1b,0,0,0,0,0,0
Hbs1l,1402,1274,1353,1223,1461,1388
Hc,76,0,71,3,132,0
Hcar2,0,0,0,0,0,0
Hccs,488,500,483,456,463,524
Hcfc1,6308,6385,5734,5798,6624,6453
Hcfc1r1,320,396,303,302,383,375
Hcfc2,652,635,575,565,758,729
Hck,1,0,0,0,0,0
Hcls1,6409,4912,5563,4087,6185,4855
Hcn1,0,0,0,0,0,0
Hcn2,18,0,10,1,5,1
Hcn3,106,112,104,98,133,103
Hcn4,0,0,0,0,0,0
Hcrtr2,0,0,0,0,0,0
Hcst,655,845,507,619,546,703
Hdac1,2343,2234,2122,1955,2227,2039
Hdac10,1338,1152,1213,1071,1499,1106
Hdac11,74,112,92,86,110,114
Hdac2,1290,1689,1215,1605,1181,1680
Hdac3,1625,1414,1417,1269,1672,1508
Hdac4,1786,1475,1623,1284,2093,1506
Hdac5,1745,1668,1249,1382,1810,1621
Hdac6,557,485,506,414,578,502
Hdac7,9260,5548,8367,5074,11135,5654
Hdac8,200,214,170,177,198,198
Hdac9,64,3,130,1,68,0
Hdc,29,12,15,8,16,12
Hddc2,258,308,225,270,289,310
Hddc3,142,110,118,93,151,108
Hdgf,1882,2627,1693,2178,1917,2468
Hdgfrp2,1773,2077,1572,2022,1833,2148
Hdgfrp3,940,652,903,609,1092,661
Hdhd2,308,364,223,348,306,363
Hdhd3,13,1,5,3,20,5
Hdlbp,3265,3789,2894,3321,3412,3681
Hdx,1,0,15,0,3,0
Heatr1,1380,2375,1333,1996,1524,2369
Heatr3,557,813,599,754,617,811
Heatr5a,1018,1342,960,1326,1134,1386
Heatr5b,1105,1137,1023,1030,1100,1263
Heatr6,1373,1308,1321,1255,1448,1374
Heatr9,6,3,15,0,9,2
Hebp1,0,0,0,2,0,1
Hebp2,0,0,0,0,2,0
Heca,3394,3830,3025,3234,3222,3668
Hectd1,5586,6226,4968,5240,5657,6092
Hectd2,270,333,369,321,340,414
Hectd3,1451,1842,1304,1643,1463,1923
Hecw1,0,0,0,0,0,0
Hecw2,11,0,12,0,22,2
Heg1,2398,1247,2429,1108,2617,1289
Helb,1290,1343,1114,1210,1402,1430
Hells,262,140,300,122,288,134
Helq,579,576,549,570,594,574
Helz,2879,3261,2869,3048,3154,3520
Helz2,7545,8765,6452,7476,7565,9582
Hemgn,0,3,0,2,0,3
Hemk1,281,219,263,216,310,254
Hemt1,0,0,0,0,0,0
Henmt1,1,3,1,11,1,9
Hepacam,0,0,0,0,0,0
Hepacam2,5,0,0,1,0,0
Heph,0,0,0,0,0,0
Herc1,6311,9147,5899,9063,6976,11117
Herc2,5409,8527,5067,8265,6088,10171
Herc3,1571,3287,1502,3015,1512,3415
Herc4,1892,2426,1750,2110,2012,2285
Herc6,1030,1221,1113,1049,1284,1231
Herpud1,1103,1316,883,1207,1014,1190
Herpud2,1348,1342,1344,1236,1478,1333
Hes1,11,0,13,0,7,0
Hes2,0,0,0,0,0,0
Hes3,0,0,0,0,0,0
Hes5,21,2,9,1,24,0
Hes6,476,510,379,468,436,527
Hes7,6,0,4,0,8,2
Hesx1,4,4,10,2,9,1
Hexa,911,948,818,776,861,875
Hexb,655,854,587,721,699,907
Hexdc,150,167,143,173,167,152
Hexim1,1638,2469,1511,2510,1250,1714
Hexim2,31,33,24,24,40,28
Hey1,76,9,66,8,31,7
Hey2,1,0,2,0,1,0
Heyl,43,0,18,0,16,0
Hfe,2,2,1,3,0,1
Hfm1,0,0,1,0,0,0
