NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,group
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,,85,-0.47920462,-1.8392496,0,0.014077781,0.79,2314,"tags=35%, list=17%, signal=42%",Tfh_B6
GO_CYTOKINETIC_PROCESS,GO_CYTOKINETIC_PROCESS,,35,-0.5527421,-1.8382487,0.00210084,0.014097755,0.795,2823,"tags=49%, list=21%, signal=61%",Tfh_B6
GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,,18,-0.6598784,-1.8346022,0.004056795,0.014582556,0.815,2535,"tags=67%, list=19%, signal=82%",Tfh_B6
GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT,GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT,,28,-0.5954228,-1.8337698,0.004016064,0.014580867,0.82,2182,"tags=46%, list=16%, signal=55%",Tfh_B6
GO_MEMBRANE_INVAGINATION,GO_MEMBRANE_INVAGINATION,,87,-0.4748972,-1.8320001,0,0.014690555,0.822,3103,"tags=49%, list=23%, signal=64%",Tfh_B6
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,,49,-0.5324882,-1.831342,0,0.014746181,0.826,702,"tags=16%, list=5%, signal=17%",Tfh_B6
GO_RESPONSE_TO_INTERLEUKIN_1,GO_RESPONSE_TO_INTERLEUKIN_1,,154,-0.4362393,-1.8300623,0,0.014835598,0.834,2479,"tags=36%, list=18%, signal=43%",Tfh_B6
GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,,223,-0.41291073,-1.8247794,0,0.015849346,0.859,2238,"tags=28%, list=17%, signal=33%",Tfh_B6
GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,,16,-0.6867269,-1.8244317,0.001934236,0.015744956,0.86,3652,"tags=75%, list=27%, signal=103%",Tfh_B6
GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,,20,-0.639072,-1.8204404,0.001949318,0.0165097,0.874,1745,"tags=35%, list=13%, signal=40%",Tfh_B6
GO_DEFENSE_RESPONSE_TO_FUNGUS,GO_DEFENSE_RESPONSE_TO_FUNGUS,,20,-0.6206969,-1.8204364,0.002141328,0.016376521,0.874,2747,"tags=40%, list=20%, signal=50%",Tfh_B6
GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,,24,-0.6143907,-1.8189578,0,0.016522715,0.879,1745,"tags=29%, list=13%, signal=33%",Tfh_B6
GO_NAD_METABOLIC_PROCESS,GO_NAD_METABOLIC_PROCESS,,21,-0.63047916,-1.8130964,0.003898636,0.017501362,0.9,1087,"tags=29%, list=8%, signal=31%",Tfh_B6
GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,,146,-0.432294,-1.7977722,0,0.02100953,0.939,2479,"tags=37%, list=18%, signal=45%",Tfh_B6
GO_PHAGOCYTOSIS_RECOGNITION,GO_PHAGOCYTOSIS_RECOGNITION,,41,-0.53962666,-1.7943892,0.002150538,0.021649636,0.946,2179,"tags=54%, list=16%, signal=64%",Tfh_B6
GO_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,GO_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,,64,-0.49005857,-1.7920363,0.001964637,0.022052944,0.95,2086,"tags=38%, list=15%, signal=44%",Tfh_B6
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,,30,-0.5738361,-1.7914544,0.002070393,0.021997316,0.95,2645,"tags=50%, list=20%, signal=62%",Tfh_B6
GO_SUBSTANTIA_NIGRA_DEVELOPMENT,GO_SUBSTANTIA_NIGRA_DEVELOPMENT,,37,-0.53566504,-1.7903237,0.00204918,0.022067092,0.951,2382,"tags=46%, list=18%, signal=56%",Tfh_B6
GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY,GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY,,126,-0.4321446,-1.7897838,0,0.022112297,0.953,2479,"tags=40%, list=18%, signal=49%",Tfh_B6
GO_PYRUVATE_METABOLIC_PROCESS,GO_PYRUVATE_METABOLIC_PROCESS,,19,-0.6510541,-1.7890453,0.005988024,0.02211153,0.953,2718,"tags=42%, list=20%, signal=53%",Tfh_B6
GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,,26,-0.5806549,-1.788575,0.004024145,0.02208801,0.953,1087,"tags=46%, list=8%, signal=50%",Tfh_B6
GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,,178,-0.41454753,-1.7878189,0,0.022191606,0.954,2437,"tags=38%, list=18%, signal=45%",Tfh_B6
GO_ANTIMICROBIAL_HUMORAL_RESPONSE,GO_ANTIMICROBIAL_HUMORAL_RESPONSE,,51,-0.50625175,-1.7866948,0,0.022249473,0.956,3665,"tags=47%, list=27%, signal=64%",Tfh_B6
GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,,40,-0.5305932,-1.7802215,0,0.024034519,0.962,1087,"tags=40%, list=8%, signal=43%",Tfh_B6
GO_RIBOSOME_BIOGENESIS,GO_RIBOSOME_BIOGENESIS,,243,-0.3968315,-1.7781575,0,0.024406578,0.964,2158,"tags=30%, list=16%, signal=35%",Tfh_B6
GO_PROTEIN_TRANSMEMBRANE_TRANSPORT,GO_PROTEIN_TRANSMEMBRANE_TRANSPORT,,53,-0.4989467,-1.7728629,0.002123142,0.025598524,0.971,3379,"tags=53%, list=25%, signal=70%",Tfh_B6
GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,,128,-0.42638388,-1.7703353,0,0.026052596,0.973,2314,"tags=30%, list=17%, signal=35%",Tfh_B6
GO_COFACTOR_CATABOLIC_PROCESS,GO_COFACTOR_CATABOLIC_PROCESS,,41,-0.5251168,-1.7593683,0.002016129,0.029161282,0.985,3391,"tags=61%, list=25%, signal=81%",Tfh_B6
GO_GOLGI_VESICLE_BUDDING,GO_GOLGI_VESICLE_BUDDING,,69,-0.47239017,-1.7584553,0,0.029242722,0.986,2086,"tags=38%, list=15%, signal=44%",Tfh_B6
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,,110,-0.4317556,-1.7576977,0,0.029275557,0.987,2479,"tags=43%, list=18%, signal=52%",Tfh_B6
GO_PROTEIN_TARGETING_TO_MITOCHONDRION,GO_PROTEIN_TARGETING_TO_MITOCHONDRION,,89,-0.4607442,-1.7561322,0,0.029493446,0.988,2291,"tags=36%, list=17%, signal=43%",Tfh_B6
GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS,GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS,,17,-0.6385948,-1.7543935,0.001930502,0.029953457,0.989,3794,"tags=76%, list=28%, signal=106%",Tfh_B6
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,,118,-0.43511054,-1.7521646,0,0.030446494,0.989,2479,"tags=37%, list=18%, signal=45%",Tfh_B6
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,,238,-0.3886217,-1.7473412,0,0.031656962,0.992,2537,"tags=39%, list=19%, signal=47%",Tfh_B6
GO_LIPOSACCHARIDE_METABOLIC_PROCESS,GO_LIPOSACCHARIDE_METABOLIC_PROCESS,,43,-0.5085048,-1.7472212,0.001980198,0.031459652,0.992,2441,"tags=42%, list=18%, signal=51%",Tfh_B6
GO_REGULATION_OF_RENAL_SYSTEM_PROCESS,GO_REGULATION_OF_RENAL_SYSTEM_PROCESS,,20,-0.6232317,-1.7460638,0.00811359,0.031602647,0.992,1388,"tags=25%, list=10%, signal=28%",Tfh_B6
GO_DEFENSE_RESPONSE_TO_BACTERIUM,GO_DEFENSE_RESPONSE_TO_BACTERIUM,,172,-0.40482596,-1.7448776,0,0.03179835,0.993,3103,"tags=39%, list=23%, signal=50%",Tfh_B6
GO_VESICLE_BUDDING_FROM_MEMBRANE,GO_VESICLE_BUDDING_FROM_MEMBRANE,,87,-0.44138202,-1.7428371,0,0.032242395,0.993,2187,"tags=38%, list=16%, signal=45%",Tfh_B6
GO_PROTEIN_N_LINKED_GLYCOSYLATION,GO_PROTEIN_N_LINKED_GLYCOSYLATION,,70,-0.46561423,-1.7405089,0,0.03281837,0.993,2774,"tags=40%, list=21%, signal=50%",Tfh_B6
GO_COPII_COATED_VESICLE_BUDDING,GO_COPII_COATED_VESICLE_BUDDING,,61,-0.47900012,-1.7404432,0,0.032619704,0.993,2086,"tags=38%, list=15%, signal=44%",Tfh_B6
GO_SUPEROXIDE_ANION_GENERATION,GO_SUPEROXIDE_ANION_GENERATION,,24,-0.5795668,-1.7382474,0.002061856,0.03308854,0.994,2678,"tags=50%, list=20%, signal=62%",Tfh_B6
GO_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,GO_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,,30,-0.54559296,-1.7367331,0.016666668,0.033433024,0.994,1113,"tags=43%, list=8%, signal=47%",Tfh_B6
GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,,127,-0.42108217,-1.7307262,0,0.035444528,0.996,3484,"tags=47%, list=26%, signal=63%",Tfh_B6
GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,,15,-0.65300447,-1.7273501,0.019455252,0.03647104,0.996,4102,"tags=87%, list=30%, signal=124%",Tfh_B6
GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,,45,-0.49439293,-1.7235538,0.001988072,0.037666332,0.997,3403,"tags=44%, list=25%, signal=59%",Tfh_B6
GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,,189,-0.39522398,-1.7235211,0,0.03743759,0.997,2553,"tags=39%, list=19%, signal=47%",Tfh_B6
GO_PH_REDUCTION,GO_PH_REDUCTION,,49,-0.49502882,-1.723222,0.007889546,0.037318558,0.997,3561,"tags=47%, list=26%, signal=63%",Tfh_B6
GO_TELOMERASE_RNA_LOCALIZATION,GO_TELOMERASE_RNA_LOCALIZATION,,19,-0.63181025,-1.7222198,0.006185567,0.03751202,0.998,2926,"tags=63%, list=22%, signal=80%",Tfh_B6
GO_SULFUR_COMPOUND_CATABOLIC_PROCESS,GO_SULFUR_COMPOUND_CATABOLIC_PROCESS,,36,-0.52653265,-1.7201442,0,0.038048383,0.998,3829,"tags=58%, list=28%, signal=81%",Tfh_B6
GO_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS,GO_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS,,87,-0.43727505,-1.7188445,0,0.0385147,0.998,3093,"tags=44%, list=23%, signal=56%",Tfh_B6
GO_INTERLEUKIN_8_SECRETION,GO_INTERLEUKIN_8_SECRETION,,19,-0.6185213,-1.7179902,0.006,0.0386592,0.998,944,"tags=26%, list=7%, signal=28%",Tfh_B6
GO_DIOL_BIOSYNTHETIC_PROCESS,GO_DIOL_BIOSYNTHETIC_PROCESS,,17,-0.63478595,-1.7154665,0.012096774,0.039335363,0.998,2923,"tags=47%, list=22%, signal=60%",Tfh_B6
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,,37,-0.5245474,-1.7152444,0,0.03914199,0.998,1701,"tags=38%, list=13%, signal=43%",Tfh_B6
GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,,40,-0.50711644,-1.7152331,0.006097561,0.038897354,0.998,3314,"tags=52%, list=25%, signal=69%",Tfh_B6
GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT,GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT,,22,-0.5870532,-1.7143279,0.003944773,0.038993873,0.998,1701,"tags=32%, list=13%, signal=36%",Tfh_B6
GO_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,,30,-0.5494525,-1.7139997,0.01004016,0.03885921,0.998,2648,"tags=53%, list=20%, signal=66%",Tfh_B6
GO_POSITIVE_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,GO_POSITIVE_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,,15,-0.6471032,-1.7126651,0.009803922,0.03921214,0.998,1354,"tags=47%, list=10%, signal=52%",Tfh_B6
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,,59,-0.47569096,-1.7119558,0,0.039293572,0.998,3980,"tags=56%, list=29%, signal=79%",Tfh_B6
GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,,291,-0.37441692,-1.7097802,0,0.039987877,0.998,3208,"tags=41%, list=24%, signal=52%",Tfh_B6
GO_LEUKOCYTE_TETHERING_OR_ROLLING,GO_LEUKOCYTE_TETHERING_OR_ROLLING,,20,-0.59754765,-1.7096671,0.007968128,0.039798915,0.998,2777,"tags=45%, list=21%, signal=57%",Tfh_B6
GO_COENZYME_METABOLIC_PROCESS,GO_COENZYME_METABOLIC_PROCESS,,203,-0.3927098,-1.708765,0,0.039875615,0.998,3657,"tags=38%, list=27%, signal=51%",Tfh_B6
GO_ANTIBIOTIC_CATABOLIC_PROCESS,GO_ANTIBIOTIC_CATABOLIC_PROCESS,,28,-0.5481385,-1.7009434,0.01002004,0.04282235,0.998,2747,"tags=54%, list=20%, signal=67%",Tfh_B6
GO_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,GO_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,,19,-0.6055951,-1.7002953,0.009596929,0.04285816,0.998,2678,"tags=58%, list=20%, signal=72%",Tfh_B6
GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE,GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE,,27,-0.5646386,-1.7000852,0.01002004,0.042701486,0.998,1907,"tags=37%, list=14%, signal=43%",Tfh_B6
GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,,20,-0.5877085,-1.6986148,0.00984252,0.04309812,0.998,3314,"tags=65%, list=25%, signal=86%",Tfh_B6
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,,234,-0.38205686,-1.6969192,0,0.043624856,0.999,2080,"tags=29%, list=15%, signal=34%",Tfh_B6
GO_RRNA_METABOLIC_PROCESS,GO_RRNA_METABOLIC_PROCESS,,180,-0.39273855,-1.6960912,0,0.04367105,0.999,1708,"tags=26%, list=13%, signal=29%",Tfh_B6
GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,,26,-0.556617,-1.69267,0.005976096,0.044794682,0.999,2858,"tags=50%, list=21%, signal=63%",Tfh_B6
GO_GLUTATHIONE_METABOLIC_PROCESS,GO_GLUTATHIONE_METABOLIC_PROCESS,,30,-0.5429668,-1.6911402,0.007827789,0.045078877,0.999,3677,"tags=60%, list=27%, signal=82%",Tfh_B6
GO_MAINTENANCE_OF_LOCATION_IN_CELL,GO_MAINTENANCE_OF_LOCATION_IN_CELL,,77,-0.4443948,-1.6892318,0,0.045606133,0.999,2956,"tags=34%, list=22%, signal=43%",Tfh_B6
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,,36,-0.51353526,-1.688439,0.004166667,0.045619883,0.999,2956,"tags=42%, list=22%, signal=53%",Tfh_B6
GO_REGULATION_OF_COAGULATION,GO_REGULATION_OF_COAGULATION,,57,-0.4736106,-1.6833998,0.004301075,0.047530033,0.999,1554,"tags=21%, list=11%, signal=24%",Tfh_B6
GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,,78,-0.43870226,-1.6828727,0.006036217,0.047489855,0.999,2233,"tags=31%, list=17%, signal=37%",Tfh_B6
GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,,39,-0.5061434,-1.6785384,0.006,0.049208354,1,1027,"tags=23%, list=8%, signal=25%",Tfh_B6
GO_DETOXIFICATION,GO_DETOXIFICATION,,79,-0.4318684,-1.6772764,0,0.04955395,1,3201,"tags=42%, list=24%, signal=54%",Tfh_B6
GO_MITOTIC_METAPHASE_PLATE_CONGRESSION,GO_MITOTIC_METAPHASE_PLATE_CONGRESSION,,41,-0.4971908,-1.67627,0.007827789,0.0497215,1,3852,"tags=61%, list=28%, signal=85%",Tfh_B6
GO_CELL_KILLING,GO_CELL_KILLING,,102,-0.41943318,-1.6759119,0.001996008,0.04960666,1,2858,"tags=39%, list=21%, signal=49%",Tfh_B6
GO_CELLULAR_IRON_ION_HOMEOSTASIS,GO_CELLULAR_IRON_ION_HOMEOSTASIS,,53,-0.46357104,-1.6728109,0.008281574,0.05093459,1,2114,"tags=36%, list=16%, signal=42%",Tfh_B6
GO_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,GO_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,,23,-0.5722041,-1.6719915,0.017681729,0.0509755,1,4317,"tags=70%, list=32%, signal=102%",Tfh_B6
GO_PROTEIN_TRIMERIZATION,GO_PROTEIN_TRIMERIZATION,,42,-0.49294344,-1.6659772,0.002057613,0.053844683,1,2410,"tags=38%, list=18%, signal=46%",Tfh_B6
GO_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,,41,-0.4958011,-1.6656141,0.004048583,0.053807933,1,2245,"tags=41%, list=17%, signal=50%",Tfh_B6
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION,,24,-0.55512947,-1.6654893,0.00589391,0.053588126,1,3677,"tags=54%, list=27%, signal=74%",Tfh_B6
GO_PROTEIN_INSERTION_INTO_MEMBRANE,GO_PROTEIN_INSERTION_INTO_MEMBRANE,,50,-0.47733364,-1.6619964,0.00203666,0.0549313,1,2579,"tags=44%, list=19%, signal=54%",Tfh_B6
GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,,78,-0.43844923,-1.6608866,0.004158004,0.055211723,1,1465,"tags=32%, list=11%, signal=36%",Tfh_B6
GO_DRUG_CATABOLIC_PROCESS,GO_DRUG_CATABOLIC_PROCESS,,61,-0.46409413,-1.6597714,0.004040404,0.055437848,1,2747,"tags=36%, list=20%, signal=45%",Tfh_B6
GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,,31,-0.52481455,-1.6589674,0.004329004,0.05557327,1,1926,"tags=32%, list=14%, signal=38%",Tfh_B6
GO_MITOTIC_CYTOKINETIC_PROCESS,GO_MITOTIC_CYTOKINETIC_PROCESS,,20,-0.5779879,-1.6571242,0.016427105,0.056207974,1,1835,"tags=50%, list=14%, signal=58%",Tfh_B6
GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE,GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE,,42,-0.4902788,-1.6568259,0.008016032,0.056075197,1,2579,"tags=48%, list=19%, signal=59%",Tfh_B6
GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,,29,-0.5240906,-1.6561177,0.008298756,0.05616064,1,2314,"tags=38%, list=17%, signal=46%",Tfh_B6
GO_BARBED_END_ACTIN_FILAMENT_CAPPING,GO_BARBED_END_ACTIN_FILAMENT_CAPPING,,15,-0.6218568,-1.6558423,0.013539651,0.056020238,1,3694,"tags=73%, list=27%, signal=101%",Tfh_B6
GO_MULTICELLULAR_ORGANISM_AGING,GO_MULTICELLULAR_ORGANISM_AGING,,23,-0.55395633,-1.6550013,0.016528925,0.056173373,1,2281,"tags=39%, list=17%, signal=47%",Tfh_B6
GO_VESICLE_TARGETING,GO_VESICLE_TARGETING,,80,-0.43449417,-1.6549071,0.003838772,0.055942804,1,2086,"tags=35%, list=15%, signal=41%",Tfh_B6
GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,,18,-0.5959158,-1.6534333,0.02020202,0.056436114,1,2747,"tags=67%, list=20%, signal=84%",Tfh_B6
GO_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,GO_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,,15,-0.62991226,-1.6533045,0.011976048,0.056206584,1,1580,"tags=47%, list=12%, signal=53%",Tfh_B6
GO_CELLULAR_DETOXIFICATION,GO_CELLULAR_DETOXIFICATION,,74,-0.43702015,-1.6529678,0.001992032,0.05616603,1,2747,"tags=38%, list=20%, signal=47%",Tfh_B6
GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,,23,-0.5667981,-1.65269,0.015625,0.05607731,1,2773,"tags=61%, list=21%, signal=76%",Tfh_B6
GO_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,GO_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,,102,-0.40800616,-1.6479481,0,0.05819408,1,2469,"tags=40%, list=18%, signal=49%",Tfh_B6
GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,,15,-0.6368121,-1.6463271,0.021141648,0.05875387,1,1359,"tags=47%, list=10%, signal=52%",Tfh_B6
GO_PEPTIDYL_CYSTEINE_MODIFICATION,GO_PEPTIDYL_CYSTEINE_MODIFICATION,,38,-0.49921742,-1.6442965,0.01002004,0.059564207,1,2831,"tags=45%, list=21%, signal=56%",Tfh_B6
GO_POSITIVE_REGULATION_OF_COAGULATION,GO_POSITIVE_REGULATION_OF_COAGULATION,,21,-0.5660719,-1.6440614,0.01863354,0.059409272,1,1135,"tags=24%, list=8%, signal=26%",Tfh_B6
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,,133,-0.39557055,-1.6440252,0.002079002,0.059131306,1,2341,"tags=35%, list=17%, signal=42%",Tfh_B6
GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,,44,-0.48508933,-1.6439576,0.00754717,0.05887421,1,1374,"tags=25%, list=10%, signal=28%",Tfh_B6
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,,281,-0.36217663,-1.6425918,0,0.059418347,1,3805,"tags=43%, list=28%, signal=58%",Tfh_B6
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY,GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY,,84,-0.42847207,-1.642387,0.005859375,0.059267163,1,2678,"tags=37%, list=20%, signal=46%",Tfh_B6
GO_REGULATION_OF_PEPTIDASE_ACTIVITY,GO_REGULATION_OF_PEPTIDASE_ACTIVITY,,277,-0.3602173,-1.642264,0,0.05903594,1,2407,"tags=30%, list=18%, signal=36%",Tfh_B6
GO_BONE_GROWTH,GO_BONE_GROWTH,,28,-0.5375918,-1.6398286,0.015810277,0.060152005,1,2026,"tags=29%, list=15%, signal=34%",Tfh_B6
GO_NIK_NF_KAPPAB_SIGNALING,GO_NIK_NF_KAPPAB_SIGNALING,,141,-0.38869983,-1.639231,0,0.060152195,1,2479,"tags=36%, list=18%, signal=44%",Tfh_B6
GO_STEROL_METABOLIC_PROCESS,GO_STEROL_METABOLIC_PROCESS,,72,-0.43408188,-1.6374586,0.004032258,0.060806133,1,3479,"tags=43%, list=26%, signal=58%",Tfh_B6
GO_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,GO_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,,22,-0.5623668,-1.6373799,0.012681159,0.060585693,1,1823,"tags=36%, list=13%, signal=42%",Tfh_B6
GO_TRNA_5_END_PROCESSING,GO_TRNA_5_END_PROCESSING,,15,-0.60581785,-1.6301807,0.028571429,0.06447786,1,3611,"tags=60%, list=27%, signal=82%",Tfh_B6
GO_DRUG_METABOLIC_PROCESS,GO_DRUG_METABOLIC_PROCESS,,232,-0.36312523,-1.6281681,0.002141328,0.06537201,1,2747,"tags=29%, list=20%, signal=36%",Tfh_B6
