NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,Unnamed: 11,group
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY,GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY,,126,-0.46877334,-1.8616843,0,0.0108893,0.631,2086,"tags=34%, list=17%, signal=41%",,Tn_B6
GO_COFACTOR_METABOLIC_PROCESS,GO_COFACTOR_METABOLIC_PROCESS,,326,-0.41298923,-1.8611169,0,0.010914781,0.634,3190,"tags=39%, list=25%, signal=51%",,Tn_B6
GO_RESPONSE_TO_INTERLEUKIN_1,GO_RESPONSE_TO_INTERLEUKIN_1,,140,-0.45301375,-1.8602955,0,0.010959316,0.639,1322,"tags=26%, list=11%, signal=29%",,Tn_B6
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY,GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY,,189,-0.43963665,-1.855091,0,0.011820884,0.67,2264,"tags=37%, list=18%, signal=44%",,Tn_B6
GO_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,GO_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,,156,-0.45013234,-1.8503282,0,0.012351434,0.688,2055,"tags=33%, list=16%, signal=39%",,Tn_B6
GO_CELL_KILLING,GO_CELL_KILLING,,96,-0.47640935,-1.8488643,0,0.012432053,0.697,1524,"tags=27%, list=12%, signal=31%",,Tn_B6
GO_COFACTOR_CATABOLIC_PROCESS,GO_COFACTOR_CATABOLIC_PROCESS,,37,-0.5612768,-1.8475382,0.00210084,0.012501059,0.7,1804,"tags=41%, list=14%, signal=47%",,Tn_B6
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,,234,-0.42273745,-1.8470767,0,0.012471748,0.702,2417,"tags=37%, list=19%, signal=45%",,Tn_B6
GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,,118,-0.46067145,-1.8468586,0,0.012393616,0.703,1832,"tags=29%, list=15%, signal=33%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,,16,-0.68795246,-1.8417697,0.002028398,0.013188239,0.727,1548,"tags=44%, list=12%, signal=50%",,Tn_B6
GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,,25,-0.6221897,-1.8416948,0.002083333,0.013085946,0.728,1208,"tags=32%, list=10%, signal=35%",,Tn_B6
GO_NUCLEOSIDE_METABOLIC_PROCESS,GO_NUCLEOSIDE_METABOLIC_PROCESS,,42,-0.558867,-1.8414308,0,0.012994779,0.729,1855,"tags=31%, list=15%, signal=36%",,Tn_B6
GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,,16,-0.7086342,-1.8400787,0.004166667,0.013104689,0.738,1533,"tags=38%, list=12%, signal=43%",,Tn_B6
GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,,39,-0.5613615,-1.8399988,0,0.013015213,0.739,2151,"tags=46%, list=17%, signal=56%",,Tn_B6
GO_DIOL_BIOSYNTHETIC_PROCESS,GO_DIOL_BIOSYNTHETIC_PROCESS,,16,-0.69375587,-1.8377223,0,0.013225528,0.747,2980,"tags=63%, list=24%, signal=82%",,Tn_B6
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,,131,-0.46226397,-1.8338534,0,0.013726202,0.764,2487,"tags=40%, list=20%, signal=49%",,Tn_B6
GO_FC_RECEPTOR_SIGNALING_PATHWAY,GO_FC_RECEPTOR_SIGNALING_PATHWAY,,184,-0.4398404,-1.8334675,0,0.013707158,0.766,2003,"tags=33%, list=16%, signal=39%",,Tn_B6
GO_SUPEROXIDE_ANION_GENERATION,GO_SUPEROXIDE_ANION_GENERATION,,23,-0.6280538,-1.8249333,0,0.015138273,0.81,2345,"tags=43%, list=19%, signal=53%",,Tn_B6
GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT,GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT,,24,-0.6201781,-1.8246845,0,0.015035659,0.811,1521,"tags=46%, list=12%, signal=52%",,Tn_B6
GO_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION,GO_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION,,32,-0.5841826,-1.8149401,0,0.016683498,0.844,1368,"tags=34%, list=11%, signal=38%",,Tn_B6
GO_MITOTIC_CYTOKINETIC_PROCESS,GO_MITOTIC_CYTOKINETIC_PROCESS,,20,-0.64059275,-1.8106751,0.006276151,0.017428515,0.861,1649,"tags=50%, list=13%, signal=57%",,Tn_B6
GO_GOLGI_VESICLE_BUDDING,GO_GOLGI_VESICLE_BUDDING,,69,-0.4948962,-1.8103483,0,0.017346513,0.862,2222,"tags=45%, list=18%, signal=54%",,Tn_B6
GO_MITOCHONDRIAL_GENE_EXPRESSION,GO_MITOCHONDRIAL_GENE_EXPRESSION,,154,-0.44091314,-1.810019,0,0.017274063,0.862,3247,"tags=51%, list=26%, signal=68%",,Tn_B6
GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,,134,-0.44660673,-1.8099172,0,0.017177224,0.863,2003,"tags=33%, list=16%, signal=39%",,Tn_B6
GO_PIGMENT_METABOLIC_PROCESS,GO_PIGMENT_METABOLIC_PROCESS,,50,-0.5288174,-1.8030932,0,0.018572377,0.878,2256,"tags=42%, list=18%, signal=51%",,Tn_B6
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,,34,-0.55767024,-1.7958115,0,0.020047773,0.891,1181,"tags=32%, list=9%, signal=36%",,Tn_B6
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE,GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE,,17,-0.6713933,-1.7908809,0.002066116,0.02091937,0.902,703,"tags=24%, list=6%, signal=25%",,Tn_B6
GO_PYRUVATE_METABOLIC_PROCESS,GO_PYRUVATE_METABOLIC_PROCESS,,17,-0.6698626,-1.7885485,0.002070393,0.02132565,0.91,2366,"tags=53%, list=19%, signal=65%",,Tn_B6
GO_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,GO_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,,64,-0.495041,-1.7864474,0,0.021694126,0.92,2222,"tags=45%, list=18%, signal=55%",,Tn_B6
GO_CYTOCHROME_COMPLEX_ASSEMBLY,GO_CYTOCHROME_COMPLEX_ASSEMBLY,,32,-0.5717983,-1.7835705,0,0.022288138,0.926,3346,"tags=59%, list=27%, signal=81%",,Tn_B6
GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT,GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT,,25,-0.59752333,-1.7824494,0,0.022333931,0.928,2473,"tags=60%, list=20%, signal=75%",,Tn_B6
GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,,18,-0.6445054,-1.7813579,0.010460251,0.022433378,0.93,2422,"tags=61%, list=19%, signal=76%",,Tn_B6
GO_NUCLEOSIDE_PHOSPHATE_METABOLIC_PROCESS,GO_NUCLEOSIDE_PHOSPHATE_METABOLIC_PROCESS,,162,-0.4266829,-1.7797667,0,0.022653025,0.931,2095,"tags=28%, list=17%, signal=33%",,Tn_B6
GO_PHAGOSOME_ACIDIFICATION,GO_PHAGOSOME_ACIDIFICATION,,23,-0.6053324,-1.7768372,0.003913894,0.023215204,0.938,1449,"tags=43%, list=12%, signal=49%",,Tn_B6
GO_ACTIN_NUCLEATION,GO_ACTIN_NUCLEATION,,40,-0.54143345,-1.7766547,0.002169197,0.023099456,0.938,808,"tags=35%, list=6%, signal=37%",,Tn_B6
GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,,31,-0.57636744,-1.772449,0.001992032,0.024056433,0.949,1533,"tags=23%, list=12%, signal=26%",,Tn_B6
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY,GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY,,80,-0.46886984,-1.7691888,0,0.024764556,0.957,1524,"tags=26%, list=12%, signal=30%",,Tn_B6
GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,,179,-0.4196787,-1.7672466,0,0.025162507,0.958,2059,"tags=35%, list=16%, signal=42%",,Tn_B6
GO_RIBOSOME_ASSEMBLY,GO_RIBOSOME_ASSEMBLY,,48,-0.51786184,-1.7671244,0,0.024998058,0.958,1335,"tags=42%, list=11%, signal=46%",,Tn_B6
GO_APOPTOTIC_MITOCHONDRIAL_CHANGES,GO_APOPTOTIC_MITOCHONDRIAL_CHANGES,,99,-0.45659813,-1.7653542,0,0.025305068,0.96,2257,"tags=37%, list=18%, signal=45%",,Tn_B6
GO_CYTOKINETIC_PROCESS,GO_CYTOKINETIC_PROCESS,,34,-0.55117905,-1.7637074,0.008714597,0.02557089,0.963,1649,"tags=35%, list=13%, signal=41%",,Tn_B6
GO_MATURATION_OF_SSU_RRNA,GO_MATURATION_OF_SSU_RRNA,,41,-0.5266697,-1.7636017,0.004175365,0.02545983,0.963,2873,"tags=54%, list=23%, signal=69%",,Tn_B6
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,,35,-0.54654044,-1.759648,0,0.026590856,0.973,1682,"tags=37%, list=13%, signal=43%",,Tn_B6
GO_REGULATION_OF_MEMBRANE_REPOLARIZATION,GO_REGULATION_OF_MEMBRANE_REPOLARIZATION,,18,-0.6382983,-1.7516465,0.009940358,0.028620372,0.979,1964,"tags=39%, list=16%, signal=46%",,Tn_B6
GO_COPII_COATED_VESICLE_BUDDING,GO_COPII_COATED_VESICLE_BUDDING,,61,-0.4919331,-1.7440814,0,0.031089462,0.986,2222,"tags=46%, list=18%, signal=56%",,Tn_B6
GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,,44,-0.5215791,-1.7437067,0.006396588,0.031019894,0.986,1270,"tags=32%, list=10%, signal=35%",,Tn_B6
GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM,GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM,,22,-0.60146856,-1.7392359,0.006237006,0.03226114,0.988,1533,"tags=27%, list=12%, signal=31%",,Tn_B6
GO_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,GO_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,,29,-0.5631175,-1.7382965,0.002173913,0.032388885,0.988,1714,"tags=52%, list=14%, signal=60%",,Tn_B6
GO_PROTEIN_FOLDING,GO_PROTEIN_FOLDING,,184,-0.4093381,-1.7358919,0,0.03297974,0.989,2904,"tags=43%, list=23%, signal=55%",,Tn_B6
GO_PIGMENT_BIOSYNTHETIC_PROCESS,GO_PIGMENT_BIOSYNTHETIC_PROCESS,,43,-0.5247259,-1.7331133,0.006237006,0.03374414,0.992,2256,"tags=44%, list=18%, signal=54%",,Tn_B6
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,,26,-0.58388907,-1.7318367,0.004166667,0.033938576,0.993,2332,"tags=54%, list=19%, signal=66%",,Tn_B6
GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,,22,-0.5999586,-1.7305255,0.006085193,0.03418753,0.993,1855,"tags=32%, list=15%, signal=37%",,Tn_B6
GO_ACETYL_COA_BIOSYNTHETIC_PROCESS,GO_ACETYL_COA_BIOSYNTHETIC_PROCESS,,19,-0.6316546,-1.7286739,0.005825243,0.034635637,0.993,3109,"tags=58%, list=25%, signal=77%",,Tn_B6
GO_THIOESTER_BIOSYNTHETIC_PROCESS,GO_THIOESTER_BIOSYNTHETIC_PROCESS,,46,-0.50545883,-1.7270236,0.00621118,0.03517122,0.993,3109,"tags=43%, list=25%, signal=58%",,Tn_B6
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,,216,-0.4032577,-1.7254679,0,0.03560251,0.994,1851,"tags=29%, list=15%, signal=33%",,Tn_B6
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS,,29,-0.56803095,-1.7235153,0.00203666,0.036150105,0.994,2339,"tags=52%, list=19%, signal=63%",,Tn_B6
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY,GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY,,167,-0.41481617,-1.7220794,0,0.036496315,0.994,2003,"tags=34%, list=16%, signal=39%",,Tn_B6
GO_GLUTATHIONE_METABOLIC_PROCESS,GO_GLUTATHIONE_METABOLIC_PROCESS,,31,-0.5471404,-1.7192271,0.002114165,0.037430525,0.996,2143,"tags=42%, list=17%, signal=50%",,Tn_B6
GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,,172,-0.40975222,-1.7172841,0,0.037973586,0.996,2222,"tags=38%, list=18%, signal=46%",,Tn_B6
GO_SPHINGOLIPID_METABOLIC_PROCESS,GO_SPHINGOLIPID_METABOLIC_PROCESS,,60,-0.48831236,-1.7166659,0.004140787,0.038073458,0.996,2939,"tags=48%, list=23%, signal=63%",,Tn_B6
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,,37,-0.53127635,-1.7134087,0.006263048,0.03912841,0.997,3245,"tags=59%, list=26%, signal=80%",,Tn_B6
GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,,44,-0.50572276,-1.7133666,0,0.038943853,0.997,833,"tags=23%, list=7%, signal=24%",,Tn_B6
GO_TRNA_5_END_PROCESSING,GO_TRNA_5_END_PROCESSING,,15,-0.6481566,-1.7108872,0.014227643,0.03969024,0.997,3543,"tags=67%, list=28%, signal=93%",,Tn_B6
GO_VESICLE_BUDDING_FROM_MEMBRANE,GO_VESICLE_BUDDING_FROM_MEMBRANE,,85,-0.45068702,-1.710426,0,0.03966946,0.997,2222,"tags=44%, list=18%, signal=53%",,Tn_B6
GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,,402,-0.3722232,-1.7086024,0,0.040188633,0.997,3028,"tags=43%, list=24%, signal=55%",,Tn_B6
GO_NUCLEAR_ENVELOPE_REASSEMBLY,GO_NUCLEAR_ENVELOPE_REASSEMBLY,,18,-0.6516646,-1.7080653,0.006355932,0.040160716,0.997,935,"tags=33%, list=7%, signal=36%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,,136,-0.41965073,-1.7045451,0,0.041226007,0.998,1311,"tags=26%, list=10%, signal=29%",,Tn_B6
GO_PEPTIDYL_CYSTEINE_MODIFICATION,GO_PEPTIDYL_CYSTEINE_MODIFICATION,,36,-0.5323904,-1.7041881,0.001984127,0.041171893,0.998,2954,"tags=47%, list=24%, signal=62%",,Tn_B6
GO_CELLULAR_DETOXIFICATION,GO_CELLULAR_DETOXIFICATION,,64,-0.47845358,-1.703988,0,0.04104165,0.998,2026,"tags=33%, list=16%, signal=39%",,Tn_B6
GO_ENDOCRINE_PROCESS,GO_ENDOCRINE_PROCESS,,36,-0.5317025,-1.7016305,0.003929273,0.041827686,0.999,1155,"tags=22%, list=9%, signal=24%",,Tn_B6
GO_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,,40,-0.522319,-1.7005147,0.002164502,0.042095236,0.999,2257,"tags=40%, list=18%, signal=49%",,Tn_B6
GO_PROTEIN_N_LINKED_GLYCOSYLATION,GO_PROTEIN_N_LINKED_GLYCOSYLATION,,68,-0.4690489,-1.6979169,0,0.042994015,0.999,2152,"tags=35%, list=17%, signal=42%",,Tn_B6
GO_DRUG_METABOLIC_PROCESS,GO_DRUG_METABOLIC_PROCESS,,200,-0.39726788,-1.6963058,0,0.043497022,0.999,2732,"tags=33%, list=22%, signal=41%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,,20,-0.5970977,-1.6947882,0.012145749,0.043959085,0.999,1571,"tags=35%, list=13%, signal=40%",,Tn_B6
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,,42,-0.5195786,-1.6927994,0.004319654,0.044434275,0.999,1964,"tags=33%, list=16%, signal=39%",,Tn_B6
GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,,27,-0.5517557,-1.6924858,0.012,0.044326533,0.999,2376,"tags=48%, list=19%, signal=59%",,Tn_B6
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,,79,-0.44733796,-1.6922433,0,0.044214446,0.999,2374,"tags=35%, list=19%, signal=43%",,Tn_B6
GO_PH_REDUCTION,GO_PH_REDUCTION,,44,-0.5063151,-1.6909508,0.004255319,0.04452721,0.999,2423,"tags=41%, list=19%, signal=51%",,Tn_B6
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,,109,-0.42932844,-1.6909508,0,0.044287816,0.999,1874,"tags=37%, list=15%, signal=43%",,Tn_B6
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,,15,-0.6530543,-1.6893383,0.009920635,0.044775605,0.999,1239,"tags=33%, list=10%, signal=37%",,Tn_B6
GO_COENZYME_METABOLIC_PROCESS,GO_COENZYME_METABOLIC_PROCESS,,198,-0.39733687,-1.6880478,0,0.04504268,0.999,3634,"tags=43%, list=29%, signal=60%",,Tn_B6
GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,,21,-0.6048167,-1.6873257,0.004032258,0.04510446,0.999,1686,"tags=38%, list=13%, signal=44%",,Tn_B6
GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,,37,-0.5225049,-1.6861713,0.006772009,0.045351427,0.999,1477,"tags=32%, list=12%, signal=37%",,Tn_B6
GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,,21,-0.60550755,-1.6853583,0.008163265,0.04547607,0.999,1020,"tags=19%, list=8%, signal=21%",,Tn_B6
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,,269,-0.3849237,-1.6837634,0,0.04590012,0.999,2374,"tags=29%, list=19%, signal=35%",,Tn_B6
GO_DETOXIFICATION,GO_DETOXIFICATION,,68,-0.46432427,-1.6832529,0.004175365,0.04589066,0.999,1832,"tags=29%, list=15%, signal=34%",,Tn_B6
GO_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,GO_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,,492,-0.35943884,-1.6832284,0,0.045677315,0.999,2311,"tags=29%, list=18%, signal=34%",,Tn_B6
GO_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,GO_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,,18,-0.63015974,-1.6820494,0.008298756,0.04603048,0.999,1181,"tags=33%, list=9%, signal=37%",,Tn_B6
GO_CELL_CELL_RECOGNITION,GO_CELL_CELL_RECOGNITION,,43,-0.505562,-1.6744035,0.002132196,0.049104232,1,2130,"tags=35%, list=17%, signal=42%",,Tn_B6
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,,22,-0.5862013,-1.6741533,0.017094018,0.04898675,1,2059,"tags=41%, list=16%, signal=49%",,Tn_B6
GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,,137,-0.41428503,-1.6735896,0,0.049030203,1,1329,"tags=27%, list=11%, signal=30%",,Tn_B6
GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,,27,-0.55816936,-1.67349,0.00867679,0.048823796,1,1181,"tags=26%, list=9%, signal=29%",,Tn_B6
GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,GO_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,,20,-0.60049766,-1.6693511,0.012396694,0.050502047,1,1855,"tags=30%, list=15%, signal=35%",,Tn_B6
GO_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,GO_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,,62,-0.46406728,-1.6687261,0.002164502,0.050571308,1,3245,"tags=53%, list=26%, signal=71%",,Tn_B6
GO_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,GO_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,,31,-0.5347418,-1.6677905,0.004329004,0.050719034,1,1208,"tags=26%, list=10%, signal=28%",,Tn_B6
GO_AMINOGLYCAN_CATABOLIC_PROCESS,GO_AMINOGLYCAN_CATABOLIC_PROCESS,,38,-0.51412845,-1.664804,0.004115226,0.05197391,1,2296,"tags=32%, list=18%, signal=39%",,Tn_B6
GO_PROTEIN_TARGETING_TO_MITOCHONDRION,GO_PROTEIN_TARGETING_TO_MITOCHONDRION,,86,-0.43980497,-1.662801,0.00209205,0.052844904,1,1940,"tags=34%, list=15%, signal=40%",,Tn_B6
GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,,74,-0.45670825,-1.6616204,0.004140787,0.053210273,1,1855,"tags=34%, list=15%, signal=39%",,Tn_B6
GO_SUPEROXIDE_METABOLIC_PROCESS,GO_SUPEROXIDE_METABOLIC_PROCESS,,50,-0.4813313,-1.6599803,0.010204081,0.05381685,1,2345,"tags=30%, list=19%, signal=37%",,Tn_B6
GO_REGULATION_OF_NEUTROPHIL_MIGRATION,GO_REGULATION_OF_NEUTROPHIL_MIGRATION,,20,-0.59669864,-1.6582019,0.018556701,0.054374915,1,1208,"tags=30%, list=10%, signal=33%",,Tn_B6
GO_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,GO_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,,16,-0.637195,-1.6572595,0.010330578,0.054631032,1,1662,"tags=44%, list=13%, signal=50%",,Tn_B6
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,,17,-0.62097317,-1.6568089,0.013779528,0.05463013,1,1520,"tags=35%, list=12%, signal=40%",,Tn_B6
GO_PROTEIN_REFOLDING,GO_PROTEIN_REFOLDING,,32,-0.53117806,-1.6560289,0.006048387,0.054709345,1,640,"tags=31%, list=5%, signal=33%",,Tn_B6
GO_PEPTIDYL_PROLINE_MODIFICATION,GO_PEPTIDYL_PROLINE_MODIFICATION,,44,-0.49803212,-1.6537304,0.006382979,0.055572916,1,1558,"tags=30%, list=12%, signal=34%",,Tn_B6
GO_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,GO_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,,19,-0.60014325,-1.6507263,0.012121212,0.05697858,1,1349,"tags=32%, list=11%, signal=35%",,Tn_B6
GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,,23,-0.5755732,-1.6502081,0.01446281,0.057008903,1,1509,"tags=35%, list=12%, signal=39%",,Tn_B6
GO_DRUG_CATABOLIC_PROCESS,GO_DRUG_CATABOLIC_PROCESS,,51,-0.47959274,-1.6501588,0.002083333,0.05677403,1,2016,"tags=29%, list=16%, signal=35%",,Tn_B6
GO_STEM_CELL_DIFFERENTIATION,GO_STEM_CELL_DIFFERENTIATION,,168,-0.39425892,-1.6472793,0,0.057955217,1,2003,"tags=29%, list=16%, signal=34%",,Tn_B6
