gene_name,B6-1-Tn,B6-2-Tn,B6-3-Tn,B6-4-Tn,TC1-Tn,TC2-Tn,TC4-Tn
Ighv2-3,0,0,3,1,2,0,0
Ighv2-4,0,0,0,0,0,0,0
Ighv2-5,0,0,0,1,1,0,0
Ighv2-6,0,0,0,0,0,0,0
Ighv2-6-8,0,1,0,0,2,0,0
Ighv2-9,0,2,0,0,0,0,1
Ighv2-9-1,0,0,0,0,0,0,0
Ighv3-1,0,6,2,0,0,0,0
Ighv3-2,0,0,0,0,0,0,0
Ighv3-3,0,0,0,0,0,0,0
Ighv3-4,0,0,0,0,0,0,0
Ighv3-5,0,1,0,0,0,0,0
Ighv3-6,9,0,3,0,5,10,0
Ighv3-8,0,0,0,0,4,0,0
Ighv4-1,0,0,0,0,0,3,0
Ighv5-12,0,0,0,0,0,0,0
Ighv5-15,0,0,0,0,0,0,0
Ighv5-16,0,0,0,0,1,0,0
Ighv5-17,0,0,5,0,6,9,1
Ighv5-2,0,0,0,0,0,0,0
Ighv5-4,0,0,1,0,0,0,1
Ighv5-6,0,1,1,0,7,2,5
Ighv5-9,0,0,0,0,0,0,1
Ighv5-9-1,0,0,0,0,1,0,0
Ighv6-3,0,8,1,0,6,1,0
Ighv6-4,0,0,0,0,0,0,0
Ighv6-5,0,0,0,0,0,0,0
Ighv6-6,1,0,0,0,4,0,0
Ighv6-7,0,0,0,0,0,0,0
Ighv7-1,0,1,0,0,0,0,0
Ighv7-3,0,0,0,0,0,0,0
Ighv7-4,0,0,0,0,0,0,0
Ighv8-12,0,0,0,0,0,3,0
Ighv8-14,0,0,0,0,0,0,0
Ighv8-2,0,0,0,0,1,0,0
Ighv8-4,0,0,0,0,0,0,0
Ighv8-5,0,0,0,0,0,4,0
Ighv8-6,0,0,0,0,0,0,0
Ighv8-7,0,0,0,0,0,0,0
Ighv8-8,0,0,4,0,0,0,0
Ighv9-1,0,0,0,0,0,0,0
Ighv9-2,0,0,0,0,0,0,0
Ighv9-3,2,2,3,1,5,0,0
Ighv9-4,0,0,0,0,0,0,0
Igkc,301,186,263,109,492,292,126
Igkj1,0,0,0,0,1,0,0
Igkj2,0,0,0,0,0,0,2
Igkj3,0,0,0,0,0,0,0
Igkj4,0,0,0,0,0,0,0
Igkj5,0,0,0,0,0,0,1
Igkv1-108,0,0,0,0,0,0,0
Igkv1-110,0,2,2,0,12,7,0
Igkv1-115,0,0,0,0,0,0,0
Igkv1-117,0,3,1,4,11,6,0
Igkv1-122,0,0,0,0,0,0,0
Igkv1-132,0,0,0,0,0,0,0
Igkv1-133,0,0,0,0,0,0,0
Igkv1-135,6,1,1,0,10,13,2
Igkv1-88,0,0,0,0,2,0,1
Igkv1-99,0,0,0,9,0,0,0
Igkv10-94,0,1,0,0,7,1,0
Igkv10-95,0,0,0,0,0,0,0
Igkv10-96,10,3,4,0,31,2,1
Igkv11-125,0,3,0,0,0,0,0
Igkv12-38,1,0,0,0,0,0,0
Igkv12-41,7,1,1,1,0,0,1
Igkv12-44,7,1,1,1,5,10,0
Igkv12-46,0,4,1,0,10,14,6
Igkv12-47,0,1,1,0,1,0,0
Igkv12-89,0,0,0,0,0,2,0
Igkv12-98,0,0,0,0,0,1,0
Igkv13-84,0,0,1,0,0,0,3
Igkv14-100,0,0,0,0,1,0,0
Igkv14-111,53,4,0,1,8,3,0
Igkv14-126,0,0,15,0,1,3,0
Igkv14-130,0,0,0,0,0,0,0
Igkv15-103,0,1,0,0,9,0,12
Igkv16-104,0,1,2,0,0,0,0
Igkv17-121,0,0,0,1,1,2,0
Igkv17-127,0,0,0,0,3,1,1
Igkv19-93,0,0,0,0,0,0,0
Igkv2-107,0,0,0,0,0,0,0
Igkv2-109,0,1,0,0,0,0,0
Igkv2-112,0,0,0,0,0,0,0
Igkv2-116,0,0,0,0,0,0,0
Igkv20-101-2,0,0,0,0,0,0,0
Igkv3-1,0,0,0,0,0,0,0
Igkv3-10,0,1,0,0,3,0,1
Igkv3-11,0,0,0,0,0,0,0
Igkv3-12,0,0,1,0,0,4,0
Igkv3-2,1,0,3,0,3,1,4
Igkv3-3,0,0,0,0,0,0,0
Igkv3-4,0,0,3,2,0,1,0
Igkv3-5,0,0,1,0,5,0,0
Igkv3-7,0,0,0,0,0,1,0
Igkv3-8,0,0,0,0,0,0,0
Igkv3-9,0,0,0,0,0,0,0
Igkv4-50,0,0,0,0,0,0,0
Igkv4-53,0,0,0,0,3,0,0
Igkv4-54,0,0,0,0,0,0,0
Igkv4-55,4,10,5,3,0,0,0
Igkv4-57,0,0,0,2,0,2,1
Igkv4-57-1,1,0,0,0,0,0,0
Igkv4-58,0,0,0,0,8,0,0
Igkv4-59,0,0,0,0,0,0,0
Igkv4-60,0,0,0,0,0,0,0
Igkv4-61,0,0,5,0,0,0,0
Igkv4-62,0,0,0,0,0,0,0
Igkv4-63,0,0,0,8,0,0,0
Igkv4-68,0,1,0,0,0,0,0
Igkv4-69,0,0,0,0,0,0,0
Igkv4-70,0,1,0,2,0,0,0
Igkv4-71,0,0,0,0,0,0,0
Igkv4-72,0,1,0,0,3,3,4
Igkv4-73,0,0,0,0,0,0,0
Igkv4-74,0,0,0,0,0,0,0
Igkv4-77,0,0,0,0,0,0,0
Igkv4-78,0,0,0,0,0,0,0
Igkv4-79,0,0,0,0,0,0,0
Igkv4-80,0,0,0,0,4,0,0
Igkv4-81,0,0,0,0,0,0,0
Igkv4-86,0,0,0,0,0,3,0
Igkv4-90,0,0,0,0,0,0,0
Igkv4-91,0,1,0,0,13,3,0
Igkv4-92,0,2,0,0,0,0,0
Igkv5-37,0,0,0,0,0,0,0
Igkv5-39,20,19,44,11,32,7,1
Igkv5-43,0,0,0,0,0,0,0
Igkv5-45,0,0,0,0,0,0,0
Igkv5-48,0,0,1,0,4,3,0
Igkv6-13,0,0,0,1,0,0,0
Igkv6-14,0,0,1,0,3,0,0
Igkv6-15,0,0,7,0,8,10,0
Igkv6-17,0,0,0,0,1,0,0
Igkv6-20,1,0,0,0,0,7,0
Igkv6-23,1,0,0,1,7,0,0
Igkv6-25,0,3,0,0,7,0,1
Igkv6-32,0,1,4,1,5,5,0
Igkv7-33,0,0,0,0,0,0,0
Igkv8-16,1,0,0,0,0,0,0
Igkv8-18,0,0,0,0,0,0,0
Igkv8-19,0,0,0,0,0,0,0
Igkv8-21,0,0,8,1,0,0,9
Igkv8-23-1,0,0,0,0,0,0,0
Igkv8-24,1,0,7,1,1,0,0
Igkv8-26,0,0,0,0,0,0,0
Igkv8-27,0,5,0,5,1,7,0
Igkv8-28,0,0,1,0,0,0,0
Igkv8-30,0,0,1,0,1,5,1
Igkv8-34,0,0,0,0,0,0,0
Igkv9-120,1,3,0,0,4,1,0
Igkv9-123,3,0,0,0,0,0,0
Igkv9-124,0,1,0,0,0,0,0
Igkv9-129,0,0,0,0,0,0,0
Iglc1,0,13,2,1,0,5,5
Iglc2,4,3,3,2,11,5,1
Iglc3,16,1,1,1,1,2,1
Iglc4,0,0,0,0,0,0,0
Iglj1,0,0,0,0,0,0,0
Iglj3,0,0,0,0,0,1,0
Iglj3p,0,0,0,0,0,0,0
Igll1,0,0,0,0,0,1,0
Iglon5,0,1,0,0,1,2,9
Iglv1,8,4,1,0,2,7,2
Iglv2,1,1,0,0,3,0,0
Iglv3,0,0,0,1,1,0,0
Igsf1,0,0,0,0,0,0,0
Igsf10,0,0,0,1,0,0,0
Igsf11,0,0,0,0,0,0,0
Igsf21,0,0,0,0,0,0,0
Igsf23,1048,854,926,896,1185,993,1232
Igsf3,144,117,86,90,100,135,142
Igsf5,0,0,0,0,0,0,0
Igsf6,1,1,1,1,1,0,0
Igsf8,291,285,262,276,332,277,322
Igsf9,9,6,3,7,8,8,10
Igsf9b,0,1,0,0,0,0,1
Igtp,4651,4599,5072,5202,4254,3311,4006
Ihh,3,0,0,4,2,4,4
Iigp1,1242,1689,1602,1510,1080,559,987
Ik,3430,3223,3326,3360,3242,2802,3231
Ikbip,13,9,12,14,12,12,11
Ikbkap,1262,1094,1054,1032,958,905,1084
Ikbkb,5628,5292,5581,6737,8315,7879,8442
Ikbke,10196,7698,8979,9674,14009,13507,14166
Ikbkg,1801,1515,1459,1530,1528,1257,1702
Ikzf1,24276,19413,18307,19672,17880,15470,18805
Ikzf2,283,329,199,276,314,254,353
Ikzf3,2998,2533,2300,2414,2352,2132,2742
Ikzf4,611,358,353,377,288,252,310
Ikzf5,645,586,527,554,760,700,764
Il10,0,4,0,0,8,5,2
Il10ra,580,562,486,518,405,341,384
Il10rb,710,590,595,596,660,615,637
Il11,0,0,1,0,0,0,1
Il11ra1,130,109,113,150,254,245,258
Il12a,0,0,0,0,0,0,0
Il12b,0,0,1,0,0,0,0
Il12rb1,120,118,102,88,72,33,54
Il12rb2,13,15,15,15,4,2,3
Il13,0,0,0,0,0,0,0
Il13ra1,8,1,4,11,9,5,7
Il15,0,1,1,0,0,0,0
Il15ra,182,168,150,153,178,174,242
Il16,11374,9811,10181,10455,10054,8666,9885
Il17a,0,0,0,0,0,0,0
Il17b,0,0,0,0,0,0,0
Il17c,0,0,0,1,4,1,0
Il17d,0,0,0,0,0,0,0
Il17f,2,1,0,2,3,6,7
Il17ra,6829,6179,6028,6455,7249,6454,7328
Il17rb,20,12,5,12,21,22,27
Il17rc,0,1,0,1,0,1,0
Il17rd,12,2,7,4,4,7,4
Il17re,2,0,0,1,0,1,0
Il18,2,0,0,0,0,0,0
Il18bp,89,80,91,98,126,145,143
Il18r1,1541,1048,1260,1180,1229,1113,1207
Il18rap,14,26,17,23,22,8,21
Il19,0,0,0,0,0,0,1
Il1a,0,0,0,0,0,0,0
Il1b,1,0,2,1,0,0,0
Il1bos,0,0,1,1,3,0,2
Il1f9,0,2,0,0,0,0,0
Il1r1,0,8,4,7,4,2,3
Il1r2,0,8,1,2,6,0,3
Il1rap,386,357,391,383,461,397,394
Il1rapl2,0,0,0,0,0,0,0
Il1rl1,5,1,1,2,1,0,1
Il1rl2,703,530,592,620,805,665,832
Il1rn,0,0,0,0,0,0,1
Il2,6,2,2,2,2,4,4
Il20ra,0,0,0,0,0,0,0
Il20rb,32,15,28,25,47,46,55
Il21,2,3,1,2,5,2,12
Il21r,5830,5997,5605,5914,5776,5239,5920
Il22,0,0,0,0,0,0,0
Il22ra2,0,0,0,0,0,0,0
Il23a,1,0,0,0,0,0,0
Il23r,0,1,0,2,1,1,0
Il27,0,0,0,0,0,0,0
Il27ra,8326,6912,6979,6690,7220,6260,7001
Il2ra,563,717,456,499,365,255,316
Il2rb,1103,1553,1185,1286,818,635,663
Il2rg,9051,7482,8454,8464,7160,6100,7146
Il3,0,0,0,0,0,0,0
Il31,0,0,0,0,1,0,0
Il31ra,0,0,1,0,0,0,0
Il33,0,0,0,0,0,0,0
Il34,1,0,0,0,1,0,0
Il3ra,161,177,159,184,157,124,169
Il4,0,0,0,0,3,0,2
Il4i1,12,10,13,14,20,20,19
Il4ra,8577,7988,7839,7970,7124,5940,6411
Il5,0,0,0,0,0,0,0
Il5ra,0,1,0,0,1,0,0
Il6,0,0,0,0,0,0,0
Il6ra,11572,8431,8727,9090,8662,7616,8957
Il6st,9699,8772,8333,8662,8884,7950,9730
Il7,0,0,0,2,0,0,0
Il7r,13080,12183,13177,13387,13912,9380,12232
Il9r,0,1,1,0,0,0,0
Ildr1,44,14,25,20,11,19,14
Ildr2,0,0,0,1,0,0,0
Ilf2,1723,1640,1554,1525,1749,1499,1677
Ilf3,2476,2261,2232,2225,2333,2201,2390
Ilk,2933,2596,2506,2641,2339,2026,2234
Ilkap,1494,1414,1429,1573,1774,1602,1753
Iltifb,0,0,0,0,0,0,0
Ilvbl,1029,889,816,808,799,731,810
Immp1l,223,204,191,192,158,130,148
Immp2l,16,26,29,21,20,21,24
Immt,2184,1885,1963,2002,1980,1831,1995
Imp3,1245,1179,1200,1129,855,743,817
Imp4,1829,1580,1565,1630,1910,1512,1833
Impa1,1262,1226,1142,1165,920,784,956
Impa2,207,219,176,203,228,174,168
Impact,415,374,407,407,678,557,688
Impad1,1164,1061,886,1003,1202,1009,1085
Impdh1,3479,3092,3129,3194,2763,2585,2725
Impdh2,2215,2005,2115,2056,1558,1371,1549
Impg1,9,5,3,3,7,2,2
Impg2,74,56,59,83,78,76,91
Ina,0,0,0,0,0,0,0
Inadl,2142,1812,1731,1958,1975,1595,1921
Inafm1,405,375,387,404,504,457,554
Inafm2,378,328,293,319,1628,1482,1664
Inca1,8,5,3,3,7,4,8
Incenp,489,417,471,478,533,444,562
Inf2,1267,1015,1136,1169,1543,1346,1338
Ing1,1777,1485,1440,1369,1451,1308,1408
Ing2,343,278,305,288,346,266,360
Ing3,1065,921,1007,918,942,832,929
Ing4,895,869,920,896,1403,1245,1445
Ing5,1355,1276,1163,1174,1116,934,1061
Inha,0,0,0,0,0,0,0
Inhba,2,2,0,1,4,3,2
Inhbc,0,0,0,0,0,0,0
Inip,1108,982,921,894,844,737,805
Ino80,2138,1948,1838,1999,2359,1894,2105
Ino80b,613,511,517,490,486,439,520
Ino80c,901,726,716,708,652,540,641
Ino80d,3049,2548,2480,2780,4807,4574,5213
Ino80dos,25,15,14,30,32,21,27
Ino80e,1124,1019,989,1057,1076,978,1114
Inpp1,1844,1658,1691,1805,2103,1810,2262
Inpp4a,1207,1144,1142,1360,1826,1806,1887
Inpp4b,8862,8429,7352,7712,6671,6669,7471
Inpp5a,273,244,294,300,319,287,294
Inpp5b,3155,2974,2883,3224,3343,3012,3305
Inpp5d,3413,3072,3053,3572,3494,3128,3631
Inpp5e,990,898,825,960,1267,1056,1274
Inpp5f,1139,1067,998,994,1154,1005,1143
Inpp5j,0,0,0,0,0,0,0
Inpp5k,2303,2001,2102,1937,2238,1950,2156
Inppl1,138,112,102,97,146,139,158
Ins2,0,0,0,0,0,0,0
Insig1,727,670,617,724,720,687,717
Insig2,480,423,426,427,367,341,412
Insl3,78,70,80,66,126,120,118
Insl5,0,0,0,0,0,0,0
Insl6,209,148,205,140,117,85,156
Insm1,0,0,0,0,0,0,0
Insr,1228,1019,996,1095,1443,1262,1632
Insrr,0,2,2,2,1,0,1
Ints1,2782,2735,2599,2955,3709,3261,3945
Ints10,666,609,545,528,817,760,869
Ints12,422,470,444,446,396,312,380
Ints2,628,569,501,600,679,578,685
Ints3,1586,1671,1697,1863,1982,1792,1959
Ints4,1167,1028,973,1039,952,873,989
Ints5,1088,994,986,971,941,736,897
Ints6,1057,1102,1144,1132,1312,1185,1199
Ints7,1681,1475,1363,1599,1163,966,1102
Ints8,1312,1168,1201,1239,1240,1105,1225
Ints9,1053,914,979,898,770,714,812
Intu,43,28,28,20,27,30,26
Invs,565,499,473,478,613,450,641
Ip6k1,3962,3723,3813,4073,4420,4040,4500
Ip6k2,1000,937,905,964,1104,1124,1130
Ip6k3,0,0,0,0,0,0,0
Ipcef1,6234,6478,5899,6574,7166,5929,7521
Ipmk,607,496,495,496,511,421,475
Ipo11,805,757,740,745,620,576,647
Ipo13,789,733,769,811,1000,838,994
Ipo4,1195,1175,1074,1250,1282,1225,1283
Ipo5,2760,2626,2433,2440,2195,1919,2199
Ipo7,2139,1973,1888,1980,1818,1611,1735
Ipo8,2115,1853,1681,1905,1982,1693,1839
Ipo9,2035,1787,1789,1990,2324,2056,2274
Ipp,321,237,220,198,217,183,233
Ippk,454,313,361,372,313,298,343
Iqcb1,153,113,145,156,163,155,155
Iqcc,559,523,492,531,546,469,601
Iqcd,24,20,23,20,37,23,44
Iqce,988,918,839,993,1108,1096,1229
Iqcf3,0,0,0,0,0,0,0
Iqcf4,0,0,0,0,0,0,0
Iqcf5,0,0,0,0,0,0,0
Iqcg,2,5,1,3,1,2,2
Iqch,0,2,0,0,0,0,0
Iqcj,0,0,0,0,0,0,0
Iqck,0,2,1,0,0,0,1
Iqgap1,11621,10245,9501,10727,9787,8613,9246
Iqgap2,2912,2443,2358,2475,1485,1282,1585
Iqgap3,3,1,2,2,2,3,2
Iqsec1,1351,1144,1169,1295,1396,1395,1320
Iqsec2,22,30,21,26,19,21,19
Iqsec3,0,0,0,0,0,1,0
Iqub,0,2,0,0,0,0,1
Irak1,2930,2825,2621,2791,2931,2585,2823
Irak1bp1,1,0,2,2,1,1,0
Irak2,587,477,494,481,495,424,446
Irak3,220,199,214,240,443,351,328
Irak4,850,737,713,685,697,584,693
Ireb2,2344,2034,1837,2092,2132,1939,2223
Irf1,6753,5339,6236,6012,6758,5580,6529
Irf2,2973,2693,2848,2961,2759,2371,2853
Irf2bp1,1168,1072,1043,1004,933,764,881
Irf2bp2,2189,2002,1988,2208,2611,2339,2388
Irf2bpl,2985,2680,2750,2685,2123,2040,2279
Irf3,2731,2759,2587,2707,2473,2060,2464
Irf4,155,255,205,248,246,174,189
Irf5,41,34,35,31,28,43,38
Irf6,646,484,480,502,70,60,64
Irf7,1992,2172,1951,2241,1843,1397,1967
Irf8,136,139,136,125,153,99,121
Irf9,3468,3024,3230,3286,3040,2602,3340
Irg1,0,0,0,0,0,0,0
Irgc1,12,8,7,2,801,805,765
Irgm1,2834,2408,2744,2857,2504,1901,2572
Irgm2,2278,2277,2480,2655,2012,1551,2291
Irgq,768,546,613,671,688,557,667
Irs1,2,0,0,3,4,7,2
Irs2,214,217,185,214,467,471,416
Irs3,0,0,0,0,0,0,0
Irx3,0,0,0,0,0,0,0
Irx3os,0,0,0,0,0,0,0
Irx4,0,0,0,0,0,0,0
Irx5,0,0,0,0,0,0,0
Isca1,546,509,503,485,421,423,446
Isca2,449,423,370,365,404,321,402
Iscu,517,494,497,494,482,379,443
Isg15,399,385,284,361,233,127,195
Isg20,344,340,341,363,331,229,334
Isg20l2,1702,1480,1554,1555,1445,1247,1385
Isl1,0,0,0,0,0,0,0
Isl2,0,0,0,0,0,0,0
Islr,0,1,1,2,6,4,9
Islr2,4,2,0,0,1,0,0
Ism1,0,0,0,0,0,0,0
Ism2,0,0,0,0,0,0,0
Isoc1,1641,1511,1393,1317,1296,1096,1183
Isoc2a,488,436,457,433,311,277,317
Isoc2b,180,133,136,106,37,28,49
Ispd,1,2,2,2,1,2,0
Ist1,2451,2226,2380,2339,2347,2156,2251
Isy1,1493,1411,1397,1370,1298,1021,1224
Isyna1,1633,1541,1532,1644,1487,1323,1354
Itch,2713,2459,2366,2533,2588,2089,2491
Itfg1,1307,1068,1032,996,803,604,736
Itfg2,475,489,425,428,591,493,587
Itfg3,655,511,545,581,496,433,420
Itga1,1,0,0,1,1,2,0
Itga10,85,91,85,120,212,209,261
Itga11,0,0,0,0,0,0,0
Itga2,28,15,10,13,15,8,12
Itga2b,48,41,52,52,72,61,82
Itga3,65,54,60,62,159,125,148
Itga4,11351,9101,8726,9343,12189,10701,12637
Itga5,198,135,136,163,143,155,174
Itga6,5060,4671,4372,4833,4597,4114,4229
Itga7,116,105,117,130,211,176,187
Itga8,0,0,0,0,0,0,0
Itga9,22,68,30,27,9,22,24
Itgad,10,7,7,11,8,2,6
Itgae,10,41,16,23,11,9,13
Itgal,12830,12630,11667,13837,14159,13052,15148
Itgam,189,124,104,150,83,78,95
Itgav,703,650,616,666,741,605,727
Itgax,9,4,11,6,1,0,2
Itgb1,1179,1110,1085,1006,867,756,858
Itgb1bp1,613,621,611,670,535,472,539
Itgb1bp2,9,8,8,15,33,42,34
Itgb2,13180,12192,11668,12915,11317,9973,11525
Itgb2l,0,0,0,0,0,0,0
Itgb3,5593,3558,3791,4176,2690,2452,2992
Itgb3bp,183,167,154,120,122,88,119
Itgb4,3,0,1,1,0,0,1
Itgb5,0,1,0,0,0,0,0
Itgb6,1,0,1,0,0,0,0
Itgb7,18603,17469,18982,19089,19252,15888,18746
Itgb8,12,31,16,14,19,8,27
Itih3,0,0,0,0,0,0,0
Itih4,0,0,0,0,1,0,0
Itih5,756,600,500,492,358,243,537
Itk,17013,16271,16596,17017,15781,14554,16827
Itln1,0,0,0,0,0,2,1
Itm2a,2868,2565,2168,1953,954,889,1106
Itm2b,12656,11979,11641,11249,8926,7454,8692
Itm2c,2754,2751,2580,2528,2199,1888,2125
Itpa,385,294,324,312,297,277,298
Itpa-ps1,2,3,7,5,1,1,3
Itpk1,963,836,824,888,1215,1110,1090
Itpka,1,3,4,3,5,4,3
Itpkb,7112,7238,6801,7541,8283,7659,8482
Itpkc,316,248,248,266,278,256,284
Itpr1,2543,2117,1992,2254,1755,1641,1971
Itpr2,5686,5172,4519,5122,5450,4858,6708
Itpr3,6542,5798,5577,6478,8107,7436,8057
Itpripl1,772,607,662,619,546,432,571
Itpripl2,12,15,7,18,23,12,14
Itsn1,65,83,57,85,79,95,113
Itsn2,4697,4318,4138,4793,5679,5142,5654
Ivd,1320,1130,1186,1293,1498,807,927
Ivl,0,0,0,0,0,0,0
Ivns1abp,3765,3935,3875,4629,5769,5905,5877
Iws1,2363,1852,1805,1892,2034,1979,2299
Iyd,1,0,0,0,0,0,0
Izumo1,4,1,4,0,0,0,0
Izumo1r,2723,3696,2703,2730,3481,2798,3545
Izumo4,686,679,662,662,644,461,540
Jade1,1027,975,864,920,1086,1011,1125
Jade2,3697,3438,3125,3236,3865,3391,3625
Jade3,214,206,224,245,283,257,234
Jag1,0,1,2,1,0,0,0
Jag2,148,112,113,121,237,214,270
Jagn1,494,437,467,481,348,297,361
Jak1,26815,24484,23641,24461,23917,20294,24217
Jak2,3676,3256,3241,3307,3193,2774,3118
Jak3,5620,5301,5138,5236,11348,8717,11369
Jakmip1,2476,2140,2183,2186,2493,2334,2666
Jakmip2,0,1,0,0,0,0,0
Jakmip3,0,1,0,0,0,0,0
Jam2,0,0,0,0,0,0,0
Jam3,0,0,0,0,0,0,0
Jarid2,2009,1758,1676,1867,1745,1731,1807
Jazf1,21,24,16,20,25,17,35
Jchain,58,59,37,30,90,81,29
Jdp2,4,3,2,5,0,1,7
Jkamp,583,463,489,487,509,489,503
Jmjd1c,4407,3529,3215,3645,3824,3613,4099
Jmjd4,681,578,525,585,694,578,645
Jmjd6,1039,884,977,1130,1189,1151,1241
Jmjd7,20,8,7,16,20,21,20
Jmjd8,706,676,729,754,840,781,858
Jmy,1199,963,1020,1040,1149,943,1200
Josd1,621,516,530,585,497,437,517
Josd2,705,784,760,797,875,731,917
Jph1,0,0,0,0,0,0,0
Jph2,0,0,0,1,0,0,0
Jph4,0,0,0,0,0,0,0
Jpx,60,58,43,40,57,55,71
Jrk,175,148,126,132,121,106,153
Jrkl,398,403,350,357,401,417,519
Jsrp1,0,0,0,0,0,0,0
Jtb,959,833,872,871,747,638,696
Jun,125,167,179,175,6174,8886,3726
Junb,2875,2343,2614,2293,21359,16725,9572
Jund,5561,4132,4549,4544,7780,9235,5849
Junos,6,12,6,6,9,12,16
Jup,287,151,140,149,64,78,77
K230010J24Rik,1,0,0,1,1,2,0
Kalrn,3,1,2,2,1,2,1
Kank1,0,0,0,0,0,0,0
Kank2,0,0,2,1,3,3,2
Kank3,37,17,32,19,30,29,33
Kank4,0,0,0,0,0,0,0
Kansl1,4617,4136,4107,4395,4848,4117,4550
Kansl1l,331,311,317,344,425,409,528
Kansl2,658,493,572,537,638,601,688
Kansl2-ps,3,4,4,5,5,3,3
Kansl3,2078,1929,1911,2129,2479,2185,2413
Kantr,271,224,210,230,258,207,255
Kars,2491,2306,2327,2345,1941,1682,1954
Kat2a,1834,1808,1851,2104,2065,1885,1986
Kat2b,1606,1625,1475,1679,1810,1551,1727
Kat2b-ps,1,1,0,0,2,0,1
Kat5,894,839,759,779,926,854,964
Kat6a,7240,6652,6089,7141,7723,6800,7675
Kat6b,1279,1173,1038,1096,1189,1027,1419
Kat6b-ps1,0,0,0,0,0,0,0
Kat7,2472,2225,2288,2339,2365,1953,2174
Kat8,599,562,577,639,610,636,630
Katna1,1146,1034,1003,1013,1048,845,956
Katnal1,100,82,74,75,73,85,102
Katnal2,0,0,0,0,0,0,0
Katnb1,382,325,333,305,356,284,325
Katnbl1,197,197,198,174,166,133,175
Kazald1,4,6,3,7,10,7,7
Kazn,2,0,0,0,0,2,0
Kbtbd11,22813,22664,21716,22406,22141,17019,21306
Kbtbd12,0,0,0,0,0,0,0
Kbtbd13,0,0,0,0,0,0,0
Kbtbd2,2140,1735,1721,1820,2098,1685,1985
Kbtbd3,113,113,95,113,105,83,91
Kbtbd4,713,607,641,626,587,562,656
Kbtbd6,4,3,1,1,0,2,0
Kbtbd7,408,391,367,366,376,329,376
Kbtbd8,367,350,333,355,294,292,362
Kbtbd8os,0,0,0,0,0,0,0
Kcmf1,1411,1233,1232,1244,1190,1013,1038
Kcna1,0,0,0,0,0,0,1
Kcna2,225,124,115,132,74,105,158
Kcna3,571,524,386,492,758,801,1011
Kcna4,0,0,0,0,0,0,0
Kcna6,0,0,1,0,0,0,1
Kcna7,0,0,0,0,0,0,0
Kcnab1,1,0,0,0,0,0,0
Kcnab2,6296,5727,5454,6116,5320,4577,4753
Kcnab3,38,14,21,28,23,33,34
Kcnab3os,1,1,0,0,0,0,0
Kcnb1,0,0,0,0,0,0,0
Kcnc1,7,14,10,8,4,1,0
Kcnc2,0,0,0,0,1,0,0
Kcnc3,0,1,0,0,0,0,1
Kcnc4,0,0,0,0,0,0,0
Kcnd1,27,18,24,44,83,82,124
Kcnd3,1,2,0,0,1,0,0
Kcne2,0,0,0,0,0,0,0
Kcne3,0,0,0,0,0,0,0
Kcne4,0,0,0,0,0,0,0
Kcnf1,0,4,4,5,1,1,2
Kcng1,0,0,0,0,0,0,0
Kcng2,0,0,0,0,0,0,0
Kcng3,0,0,0,0,0,0,0
Kcnh1,0,0,0,0,0,0,0
Kcnh2,460,328,292,314,222,192,239
Kcnh3,97,97,75,85,80,57,65
Kcnh4,7,5,4,5,2,0,1
Kcnh5,15,5,2,10,11,1,4
Kcnh6,1,0,1,1,12,10,39
Kcnh8,0,0,1,0,0,0,0
Kcnip1,0,0,0,0,0,0,0
Kcnip2,114,101,109,117,86,83,116
Kcnip3,31,4,12,4,0,0,1
Kcnip4,0,0,0,0,0,0,0
Kcnj10,2,1,1,0,0,0,0
Kcnj11,0,0,0,0,0,0,0
Kcnj12,0,0,0,0,0,0,0
Kcnj14,0,0,0,0,1,1,2
Kcnj15,9,1,0,0,0,0,0
Kcnj16,36,36,42,40,39,23,33
Kcnj2,0,0,0,0,0,0,1
Kcnj4,0,0,0,0,0,0,0
Kcnj5,0,0,0,0,0,0,0
Kcnj6,0,0,0,0,0,0,0
Kcnj8,1,1,0,0,3,1,2
Kcnj9,0,0,1,0,0,0,0
Kcnk1,0,0,0,0,0,0,0
Kcnk10,0,0,0,0,0,0,0
Kcnk12,0,0,0,0,0,0,0
Kcnk13,0,0,0,1,0,1,0
Kcnk2,0,0,0,0,0,0,0
Kcnk3,0,0,0,0,0,0,1
Kcnk4,0,0,0,0,0,0,0
Kcnk5,9,9,6,12,4,5,6
Kcnk6,16,24,13,26,25,12,13
Kcnk7,0,4,4,1,2,3,4
Kcnma1,1,0,0,0,0,0,0
Kcnmb1,6,1,0,2,1,1,1
Kcnmb2,0,0,0,0,0,0,0
Kcnmb4,268,212,258,263,208,206,214
Kcnmb4os1,0,0,0,0,1,0,0
Kcnmb4os2,7,3,3,2,5,3,1
Kcnn1,0,1,0,0,0,0,0
Kcnn2,0,0,0,0,0,0,0
Kcnn3,0,0,0,0,0,0,0
Kcnn4,5374,5032,5051,4922,3606,3189,3776
Kcnq1,0,0,0,0,0,0,3
Kcnq1ot1,149,116,101,119,218,276,292
Kcnq2,0,0,0,0,0,0,0
Kcnq3,0,0,0,0,1,0,0
Kcnq4,0,0,0,1,0,0,0
Kcnq5,22,37,21,26,25,24,17
Kcnrg,0,1,2,2,3,8,2
Kcns1,0,0,0,0,0,0,1
Kcns3,0,0,0,0,0,0,0
Kcnt1,0,0,1,0,0,0,0
