Unnamed: 0,stat,padj,log2FC_TCvsB6
Cdh23,4.0961,0.00722628,0.367304
Gm23711,4.20544,0.00723746,0.485539
Gm24091,4.20544,0.00723746,0.485539
Twist1,4.17588,0.00723966,0.239306
Ear4,3.98568,0.00724302,0.26322
Mir6341,4.7673,0.00724775,0.37954
Cyp1b1,3.98635,0.0073016,0.214435
Gm20619,4.06294,0.00731006,0.169446
Arhgef11,3.97708,0.00737339,0.197573
Gm26202,-4.15393,0.00739682,-0.176737
Aspm,-4.08785,0.00741889,-0.492703
Pnp2,-4.41495,0.00743454,-0.130663
Gm13308,4.25862,0.00743554,0.167215
Plaur,4.22784,0.00744804,0.239603
Nbn,-3.95951,0.00745844,-0.181772
Thnsl2,4.30479,0.00746038,0.157754
Chst15,-4.86523,0.00747107,-0.343759
Gm13695,-4.14129,0.00748387,-0.368715
Gbp3,4.05244,0.00751549,0.199085
Il9r,-4.80423,0.00754937,-0.504738
Galm,4.03855,0.00756204,0.191198
Clec16a,4.40099,0.00759682,0.320513
4933431G14Rik,4.06161,0.00761838,0.14582
Armcx2,3.95407,0.00763186,0.233716
Gm13167,-4.966,0.00763926,-0.303177
Sycp2l,4.39666,0.00767897,0.376727
Ncapg,-3.9938,0.00768157,-0.430139
Etaa1,-4.22057,0.00769394,-0.372022
Med4,-4.26637,0.00770161,-0.146449
Top2a,-4.16742,0.00771132,-0.537754
Tox,5.14934,0.007737,0.267197
Marcksl1,4.83236,0.00775761,0.382088
Mrpl51,-4.18714,0.00780909,-0.368712
Ccr4,-4.23851,0.00781643,-0.491487
Ncaph,-4.02093,0.00783607,-0.385735
Rasl11b,4.79873,0.00783641,0.204256
Smc2,-4.0149,0.00784053,-0.342072
Gm5553,-4.25083,0.0078407,-0.159133
Invs,5.33978,0.00784289,0.321691
Gm20690,-4.00243,0.0078651,-0.217162
Fgl2,3.92148,0.00787394,0.358713
Gm21067,4.97299,0.00787538,0.417528
Vps39,-4.02713,0.00790819,-0.172087
Saa3,4.07033,0.0079084,0.168953
Gm12926,4.13002,0.00796781,0.232948
Txndc12,-4.13207,0.00800083,-0.329858
Gpr176,4.47527,0.00800941,0.315751
Gm7150,3.94144,0.00801178,0.272696
Gm26636,5.97797,0.00801242,0.149331
2900053O20Rik,-4.21849,0.00802242,-0.310778
6720468P15Rik,3.92722,0.0080811,0.143696
Prpf40b,3.99774,0.00810249,0.112864
Dos,4.04714,0.00810276,0.195317
Mcm4,-3.91712,0.00812534,-0.178883
Alms1-ps2,4.80451,0.0081467,0.430776
Megf9,3.90091,0.00815519,0.186369
En2,4.68375,0.00816403,0.214992
Mir6976,3.9035,0.00817377,0.190378
Gm22600,3.8806,0.00817889,0.257509
Tshz2,4.14254,0.00823196,0.45884
Gm15081,3.91092,0.00825563,0.194832
Slc20a2,-3.92801,0.00826332,-0.240477
Il3ra,3.90012,0.00826993,0.15556
Gm17048,-4.09823,0.00827655,-0.257499
Rpl31-ps16,-3.87361,0.00828239,-0.0810745
Appbp2,-3.88323,0.0082845,-0.164145
Gm11677,-5.36858,0.00829846,-0.444617
Fam135a,4.78197,0.0083631,0.471355
Uba2,-4.12537,0.00836421,-0.176845
Ccdc30,3.92027,0.00837477,0.125586
BC033916,3.87274,0.00840365,0.199074
Ndufaf1,-4.52387,0.00842282,-0.259016
Gm1720,3.87315,0.00842853,0.233398
Kif2c,-4.34444,0.00842991,-0.417672
Pik3ip1,-3.85676,0.00844579,-0.11948
Gm13528,5.07642,0.00845207,0.404942
Mrpl19,-3.89458,0.00845626,-0.208481
Gm5454,4.14638,0.0084575,0.267751
Zap70,3.88543,0.00846117,0.162756
Zfp109,-4.16975,0.00846164,-0.435433
Nrg1,4.5709,0.00846917,0.192472
Trappc12,-4.76481,0.00848557,-0.271938
Gm19304,3.84951,0.00849072,0.169383
Itgae,5.13673,0.00849744,0.913655
4930435C17Rik,4.27872,0.00852389,0.118914
A630009H07Rik,3.86436,0.00853773,0.545095
Chrna1os,3.8724,0.00853953,0.197685
Scn5a,4.19086,0.00855211,0.202931
Defa-rs1,-3.86732,0.00857914,-0.159639
Igkv4-80,-4.23936,0.00864962,-3.19193
Actr3,-3.83838,0.00865706,-0.114522
1700109K24Rik,4.00188,0.00867023,0.271801
Ighv1-86,-5.9633,0.00867266,-2.01973
Dpp4,-3.8779,0.00867801,-0.449764
Copa,-4.02748,0.00868931,-0.253589
Aatk,3.82454,0.00871452,0.132104
Il13ra1,3.86555,0.00871616,1.02767
Gm11847,-3.82257,0.0087508,-0.291384
Scn11a,4.17531,0.00876053,0.388236
Prim2,-3.8246,0.00877769,-0.234265
Ntng1,4.40199,0.00878702,0.630398
Olfr1384,3.8234,0.00880634,0.264918
Tmem95,3.9541,0.00880643,0.295771
Gm6039,-3.92762,0.00882037,-0.325699
Gm14262,4.06657,0.00895611,0.272825
Zfyve21,4.2687,0.00898983,0.120366
Sgcg,3.79814,0.00899005,0.196372
Brip1,-3.79761,0.00899596,-0.371903
Zfp781,4.07768,0.00902514,0.211115
Soat1,-4.06937,0.00903344,-0.330867
Usp6nl,4.72126,0.00905432,0.347713
2810047C21Rik1,-3.81085,0.00905983,-0.404892
Trim40,4.46499,0.00906693,0.137956
Epb4.1l4a,3.88809,0.00907155,0.167964
Hmha1,-3.92459,0.00907787,-0.143516
Cwc22,-3.99831,0.0090947,-0.168421
Gm8048,4.2012,0.00911339,0.211095
Ighv1-43,-4.21509,0.00911606,-2.71926
Ighv1-16,-4.51778,0.00912198,-0.941703
Taar7c-ps,4.50019,0.00913859,0.28694
Tctex1d2,3.94639,0.00915915,0.412732
Dock7,4.14198,0.00917722,0.601348
Uba7,4.44729,0.00917821,0.12257
Gm15716,3.92236,0.00918774,0.293523
Rtn4rl2,3.96577,0.0091894,0.221896
Nfasc,3.7861,0.00919802,0.162158
Mcee,-4.64415,0.0091994,-0.437037
Ptch1,3.97955,0.00920808,0.167122
Prkca,3.81511,0.00921375,0.195538
Asb3,-3.85027,0.0092355,-0.306677
Cldn17,4.28862,0.00925406,0.228801
Tk1,-4.89512,0.00926629,-0.199623
Sdk1,3.92375,0.00927587,0.397797
LOC238440,-7.16837,0.00928095,-3.91976
Gm6441,3.97293,0.00932178,0.193507
Ormdl1,-4.98313,0.00932758,-0.170092
Gm16157,-4.17157,0.00933019,-0.462935
Snora47,4.06872,0.00933942,0.383639
Fam3b,4.22742,0.00934536,0.169998
Gm5129,3.78015,0.00936119,0.409943
Fam84a,3.95595,0.00936289,0.729729
Dap,3.99286,0.00937782,0.4725
Ppox,-3.79943,0.00937978,-0.304628
Nlrp2,4.20167,0.00938478,0.186264
Ncapg2,-4.3997,0.00938961,-0.421157
Efna5,3.94551,0.00939167,0.146944
Gng4,4.4664,0.00943139,0.150777
Gm14747,-3.89286,0.0094573,-0.256513
Pipox,3.76054,0.00946555,0.247519
Fam110c,3.92752,0.00946918,0.2937
Gm12148,3.98815,0.00947582,0.249786
Fancf,-4.23029,0.00948508,-0.25239
Mrpl23-ps1,-3.86991,0.00948728,-0.191476
Cyp4f40,3.97493,0.00948997,0.251418
Ufsp1,4.02723,0.00953105,0.174712
Trim59,4.45998,0.00955424,0.332981
Gm9174,-3.9655,0.00961114,-0.242051
Tmtc1,4.26165,0.0096194,0.422166
EU599041,-5.63472,0.00964899,-0.626115
Rsl1,-3.78247,0.00964976,-0.469601
Ccdc60,3.73573,0.0096844,0.191684
2810417H13Rik,-4.1497,0.00968611,-0.440961
Gm26995,3.77149,0.00969134,0.208373
Tmem65,3.86235,0.00972563,0.175169
Eif3l,-3.75148,0.00976491,-0.140367
Bcl9,3.8874,0.00976852,0.274955
Dnaaf3,4.56059,0.00978531,0.223387
Gm25411,4.42626,0.00980742,0.152361
Gm26695,3.73236,0.00982793,0.253927
Gabre,3.75637,0.00983064,0.194616
Cypt2,3.89695,0.00984634,0.197583
Taar5,3.85972,0.00986379,0.307616
Blm,-4.03204,0.00987577,-0.286074
Zfp273,-4.66519,0.00987788,-0.188809
Irx6,3.71706,0.00988752,0.157204
Cct4,-3.71751,0.00989628,-0.279876
Tlr3,3.73836,0.00989684,0.464029
Mndal,4.72851,0.00996397,0.128279
Gm6232,3.82113,0.00996647,0.320806
BC021785,4.11532,0.0100067,0.096406
Cd8b1,3.78731,0.0100169,0.135332
Gpr174,-4.52854,0.0100217,-0.179475
Hiatl1,-3.81964,0.0100232,-0.241314
Isg20,3.7727,0.0100421,0.195209
Hdac5,4.31336,0.0100483,0.128128
Gata3,3.86394,0.0100872,0.16333
Igkv4-68,-5.30073,0.0100988,-3.38539
I830127L07Rik,3.70788,0.0101104,0.2983
Wdr66,-4.13872,0.0101217,-0.144592
Cdc25c,-3.70916,0.0101299,-0.411039
Fan1,-4.36507,0.0101444,-0.144417
Gnas,3.89487,0.0101448,0.236248
Gm11819,3.69351,0.0101755,0.290944
Csgalnact1,4.35671,0.0101952,0.339629
Gm11414,3.69114,0.0102007,0.179293
Slc7a5,-3.8491,0.0102041,-0.175839
Plod3,3.87734,0.010212,0.160657
Kpna2,-4.37356,0.0102357,-0.527587
Olfr193,3.7801,0.0102476,0.251795
Ccl27a,3.83575,0.0102588,0.274467
Lars,-3.82386,0.0102704,-0.18117
Ctla2a,-4.11425,0.0102767,-0.704123
Gm5595,-6.35119,0.0102999,-0.976679
Gm13172,3.94158,0.0103047,0.209281
Olfr792,3.72446,0.0103406,0.333433
Atrnl1,4.07003,0.0103839,0.386638
Gm8271,-3.7763,0.0103845,-0.536968
Per1,3.83608,0.0104088,0.268554
Tmem131,6.6045,0.010417,0.411705
Pank3,-3.79868,0.0104199,-0.309728
Gm9873,4.1025,0.0104418,0.22725
Acot4,3.67925,0.0104471,0.24595
Gm5398,3.83695,0.0104693,0.220223
Gm4841,3.74301,0.0105101,0.315583
Cpm,-4.52221,0.0105351,-0.675359
Gm9385,-3.71785,0.010548,-0.12218
Gpx3,4.24748,0.0105514,0.128713
Chrm4,-4.31731,0.0105566,-0.531868
Gsdmcl2,3.65766,0.0106546,0.167058
Dusp6,3.83671,0.010659,0.406703
Fam222a,4.45843,0.0106627,0.229303
Ppdpf,-3.67049,0.010664,-0.328746
Gm5531,3.87915,0.0106786,0.119763
Hmgb2,-3.65479,0.0106823,-0.220075
2700012I20Rik,3.65451,0.0106954,0.251991
Gm15428,-3.74516,0.0107024,-0.623913
Slc7a10,-4.24507,0.0107054,-0.709373
Athl1,3.7641,0.0107108,0.51351
Cep350,-3.69869,0.0107189,-0.188801
Mcm7,-4.21839,0.0107527,-0.135757
Mcam,3.70737,0.0107601,0.118894
Gm9292,4.0353,0.0107655,0.183827
Lmnb1,-3.66349,0.0107721,-0.191617
Zhx3,3.69715,0.0108246,0.112641
Nat10,-3.95082,0.0108431,-0.179316
Tex33,4.40622,0.0108883,0.283234
Gm16191,3.70019,0.0109021,0.179973
Sgol1,-3.7749,0.0109065,-0.4579
Hspa2,3.66039,0.0109139,0.199721
Myoz3,3.89649,0.0109206,0.305092
Klhl36,-3.6405,0.0109457,-0.138437
Cda,3.70171,0.010991,0.175506
1700019G17Rik,-4.47654,0.0110105,-0.224431
Vmn2r-ps67,-6.39259,0.0110167,-0.298413
Gm7572,4.29155,0.011034,0.191979
Smpdl3b,-5.44433,0.0110534,-0.335839
Rasl11a,4.45278,0.0110848,0.256658
Gm20692,-3.72214,0.0111018,-0.46685
Slu7,-4.14357,0.0111053,-0.174692
Pglyrp1,5.81089,0.0111054,0.587597
Zfp964,3.70941,0.0111412,0.410613
Trav13d-3,3.73506,0.0111449,0.137361
Tmem159,4.28698,0.0111965,0.206593
Papolb,3.8912,0.0112232,0.203638
Gm6091,-4.28826,0.0112372,-0.295615
Kctd4,4.28254,0.0112478,0.248795
Gm22087,3.64792,0.0112748,0.402585
E530011L22Rik,4.19287,0.0112811,0.237867
Snrnp40,-3.60576,0.011293,-0.134552
LOC102634431,3.64782,0.0113323,0.249904
Gm5898,-3.60565,0.0113371,-0.201992
Gm6270,6.44268,0.0113423,0.394288
Gm7607,3.6896,0.0113433,0.1588
Relb,-3.85994,0.0113491,-0.214183
Klk1b24,-4.38564,0.011401,-0.248554
Gm22794,3.89862,0.0114035,0.134689
G2e3,-3.90883,0.011429,-0.286161
Gpd1,3.67832,0.0114339,0.109548
Diap2,3.89032,0.0114537,0.223666
Dhfr,-4.17683,0.0114627,-0.122327
Gm10357,-4.74829,0.0114638,-0.292313
Gm10590,3.82859,0.0114816,0.289175
Catsperg1,4.26511,0.0115033,0.216484
Igkv4-81,-5.45338,0.0115268,-2.67346
Fam43b,3.69701,0.0115357,0.139788
Mtap,-3.62205,0.0115409,-0.149649
Dcbld2,4.17164,0.0115512,0.168038
Sptb,3.89345,0.0115728,0.207595
Mir1955,-3.59711,0.0115744,-0.317376
P4ha3,3.61802,0.0115981,0.176585
Shcbp1,-4.01634,0.0116153,-0.774746
Gm12990,3.83639,0.0116342,0.115592
Lnp,-3.58384,0.0116426,-0.112013
Gab2,3.84826,0.0117065,0.282006
Pole2,-4.132,0.0117161,-0.267171
Tssk6,3.69807,0.0117682,0.161458
Wfdc2,3.63434,0.0117804,0.115759
Zfp473,4.06933,0.0117934,0.386642
Gm6967,3.62368,0.0118146,0.175003
Dpp7,3.57448,0.0118342,0.147472
Btla,3.57616,0.0118413,0.193937
Ahr,4.18493,0.0118653,0.435258
Neo1,-3.56382,0.0118829,-0.345872
Gm20515,3.56304,0.0118963,0.27108
Psmc1,-3.57479,0.0118982,-0.12836
Xdh,4.49706,0.0119067,0.403528
Mecp2,3.90045,0.0119246,0.0999914
Gm4726,4.17372,0.0119506,0.2322
Slco2a1,3.94396,0.0119662,0.193353
Mki67,-3.79208,0.0119728,-0.492809
Pomt2,3.89532,0.0119888,0.197303
Pde7b,3.55866,0.0119906,0.310233
Gm12510,-3.55446,0.0120296,-0.216326
Gm15509,3.55343,0.0120433,0.193419
Ighv1-31,-4.75067,0.0120739,-2.62474
Gm21996,3.67124,0.0120822,0.15524
Loh12cr1,3.59772,0.0120823,0.184791
Lrrc2,3.75163,0.012088,0.239716
Arhgap11a,-5.6233,0.0120979,-0.635179
Clrn3,3.54678,0.0121207,0.273643
Gm8050,-4.30023,0.0121305,-0.564794
Bub1,-3.75786,0.0121404,-0.567527
2900052N01Rik,3.94477,0.0121749,0.159395
Sp9,3.63501,0.0122082,0.151815
Zbtb18,4.33154,0.0122219,0.201163
Gm21364,3.53872,0.0122729,0.204141
Igh-V15,-3.62502,0.0122736,-0.304625
6330409D20Rik,3.85292,0.0123071,0.154805
Gm22669,3.54066,0.0123244,0.206097
Gm13990,3.9188,0.0123273,0.173055
Zfp781,4.30715,0.0123326,0.214716
Kcnh3,3.64368,0.0123439,0.181484
Lrrc8d,4.18004,0.0123473,0.0878947
Nmnat2,-4.97945,0.0123706,-0.243604
Cxcl3,3.53066,0.0123785,0.263397
Ush1g,3.7679,0.012397,0.182574
Gm12910,-3.52851,0.0123978,-0.263773
5330439B14Rik,4.17954,0.0124186,0.309095
Cask,3.83544,0.012445,0.327908
Trp53inp2,3.54733,0.0124506,0.227152
Ppm1m,-3.53249,0.0124509,-0.219422
Gm25915,4.28594,0.0124607,0.234834
Ttc36,-3.82054,0.0124982,-0.170174
Dll4,3.98163,0.0125247,0.166973
Epb4.1l1,3.96589,0.0125645,0.174728
Phlda1,3.7886,0.0125918,0.220263
Gm9222,3.73842,0.0125931,0.21725
Tti2,-3.84588,0.0126036,-0.242601
Rere,3.52801,0.0126125,0.130991
9630041A04Rik,3.87202,0.0126336,0.333982
Grap,-3.51209,0.0126404,-0.214335
Igkv4-79,-4.76864,0.0126486,-2.98493
Rasgrf2,-5.7655,0.0126544,-0.686437
BC018473,3.95798,0.0126566,0.437232
Olfr1290,4.23089,0.01266,0.236922
Grik1,3.54986,0.012662,0.171085
Gm2862,-3.53566,0.0126955,-0.509216
Rpl27,4.88264,0.0127063,0.0842692
Vwde,3.91557,0.0127158,1.10593
Igkv4-57-1,-4.44452,0.0127163,-3.45952
Gbp2b,4.04211,0.012718,0.13687
Arhgap18,3.52358,0.0127186,0.171603
Npepl1,3.56572,0.0127222,0.247763
Naaa,-3.54054,0.0127245,-0.130291
Mllt4,4.28807,0.0127368,0.162687
Slc52a3,-4.12001,0.0127997,-0.163849
Uroc1,3.73445,0.0128003,0.129713
1700031P21Rik,4.19356,0.0128135,0.200699
Tlr9,5.24332,0.012842,0.611026
Gm15195,-3.54216,0.0128545,-0.142377
Mustn1,-3.64073,0.0128564,-0.135723
Gip,3.51039,0.0128635,0.115314
Dmwd,3.51714,0.0128709,0.271264
Topbp1,-3.64098,0.0128772,-0.165421
Gm7221,-3.50786,0.0128832,-0.383608
Gm11557,4.148,0.0128851,0.229186
Pax3,3.58829,0.0128962,0.107736
Gm11723,3.61098,0.0129156,0.23442
Disp1,-3.52311,0.0129159,-0.237702
Dclk1,4.11632,0.0129231,0.342792
Kat6b,3.60216,0.0129529,0.196382
Spag1,3.56861,0.0129956,0.108828
Gm5593,-4.93869,0.0130004,-0.80158
Gm12860,3.5596,0.0130029,0.333182
Gm20917,5.59647,0.0130083,0.350977
Tnk1,3.48736,0.0130295,0.160716
Gm5335,3.56792,0.0130973,0.174376
Rnf122,3.83533,0.0131144,0.403851
Itga4,-3.77189,0.0131197,-0.301158
Crybg3,3.53389,0.0132594,0.621325
Gm5763,3.98297,0.0132857,0.248822
Gm23221,3.68861,0.0133582,0.270901
Ldha-ps2,-3.75208,0.0134047,-0.382339
Gm20540,4.07426,0.013409,0.417917
Ighv4-1,-4.0339,0.0134257,-2.47358
Zfp626,-3.65287,0.0134386,-0.240004
Bcor,3.88548,0.0134625,0.114709
Gm24434,3.51287,0.0134696,0.332365
Gm22966,3.75193,0.0134723,0.118542
Kremen1,3.5167,0.0134834,0.327696
Gm3242,-3.52736,0.0134837,-0.419299
Plk1,-5.80406,0.0135084,-0.6717
Harbi1,3.66925,0.0135411,0.171575
Gm8919,3.46651,0.0135831,0.117057
Lyrm5,-3.48759,0.0135846,-0.191693
Btaf1,-3.49979,0.0135849,-0.314691
Gm14831,3.6233,0.0136087,0.34196
Mir6403,3.64811,0.0136309,0.16704
Rel,3.45045,0.0136443,0.148188
Tspan13,-5.44069,0.0136625,-0.534384
Avil,3.70152,0.0136639,0.295159
Ctsf,-3.87954,0.0136706,-0.170294
Fam214b,4.07701,0.0136717,0.123648
Kif20b,-3.97254,0.0136759,-0.259614
Gm23906,3.81359,0.0136906,0.302658
Gm17160,3.56669,0.0137096,0.190692
Muc2,3.44534,0.0137156,0.12469
Efnb2,4.05329,0.0137347,0.766441
Xrn2,-3.59609,0.0137377,-0.200244
Dcaf13,-3.51894,0.013742,-0.109281
B230104C08Rik,3.44621,0.0137482,0.165919
Gm20751,3.48374,0.0137614,0.203036
Rpl36al,-3.46598,0.0137773,-0.198494
Gm13808,3.4407,0.0137894,0.201654
Gm11913,4.30249,0.0138048,0.279138
Irf4,-3.4413,0.0138175,-0.202651
Clcnka,3.67169,0.0138343,0.14325
1700037C06Rik,3.62202,0.0138686,0.171935
Olfr636-ps1,-4.85664,0.0138953,-0.181611
Gm7461,5.10393,0.0139115,0.241625
Vwa3b,3.99041,0.0139441,0.450876
Amd-ps3,-3.76815,0.0139515,-0.264373
Abca5,3.47368,0.0139581,0.168441
Gm5464,3.43998,0.0139766,0.263095
Igh-VJ558,-4.27306,0.0139915,-2.46862
Gm15687,3.43025,0.0140338,0.306181
Dock2,-4.51048,0.0140481,-0.157548
Aldh2,-3.43029,0.0140836,-0.182676
4933412E12Rik,3.46779,0.014085,0.160767
Gstm1,3.96059,0.014086,0.155143
Kpna2,-4.2957,0.0140937,-0.515293
Stmn1,-3.83301,0.0140957,-0.314464
Ptf1aos,3.51459,0.0141057,0.26849
4930452B06Rik,3.79542,0.0141828,0.262995
Irg1,3.67793,0.0142002,0.480798
Gm16440,-3.72193,0.0142009,-0.546849
Abcb1b,-3.42008,0.0142264,-0.218914
Clcn4-2,-3.42413,0.0142264,-0.153564
1700024B18Rik,3.70112,0.014239,0.255137
Fgf5,3.79183,0.0142462,0.2098
Tctn3,3.43368,0.0142475,0.145847
Ldhd,3.57864,0.0142614,0.17329
n-R5s21,3.4142,0.0142892,0.348388
Rpsa-ps12,-4.02993,0.0143476,-0.107521
Gm12850,3.41303,0.0143554,0.209061
Gm11531,-3.99397,0.0143604,-0.0498529
4930542C12Rik,3.40806,0.0143631,0.283787
Tceal6,3.95237,0.0143845,0.233674
Cts3,3.41412,0.0143897,0.193509
Sostdc1,3.43356,0.0143982,0.502331
Gm2244,-3.87499,0.0144093,-0.503162
9630028B13Rik,3.95447,0.0144164,0.264898
Tacc3,-3.89016,0.0144248,-0.360242
Ablim2,3.41938,0.0144286,0.115077
Gm1096,3.46722,0.0144344,0.129284
Gm17162,3.41464,0.0144354,0.31407
Ripk4,3.98446,0.0144609,0.279752
Zfp523,3.62559,0.0144906,0.146142
Gm3642,-4.03784,0.014516,-0.407338
Ctla2b,-3.48375,0.0145203,-0.517488
Gm14106,3.49336,0.0145327,0.22275
Gm14377,-5.45509,0.0145556,-1.2909
Camkmt,3.75083,0.0145695,0.0771233
Ccl27a,3.67541,0.0145939,0.249114
Gm2383,3.58007,0.0146039,0.210571
Fam169b,-3.56163,0.0146366,-0.200295
Gm5914,3.43291,0.0146393,0.1209
D130040H23Rik,3.40039,0.0146517,0.316972
Cast,-3.83302,0.0146688,-0.136221
Fam129c,3.70814,0.0146981,0.190098
Hmgcr,-3.50338,0.0147109,-0.205774
St6galnac1,-4.18656,0.0147513,-0.203996
Enpep,3.38728,0.0148019,0.102151
Gm23727,3.39511,0.0148311,0.25762
1700073E17Rik,4.09044,0.0148544,0.231958
Pkd2,3.90515,0.0148758,0.411002
Il13,3.42956,0.0148785,0.267331
Gm12847,-4.52996,0.0148815,-0.584015
Ect2l,3.85631,0.014884,0.224318
Ptk6,3.86895,0.014902,0.196044
C1rl,3.52027,0.0149032,0.216347
Gm10036,-3.42434,0.014916,-0.112052
Ephx4,-3.38886,0.0149353,-0.180953
Mir344d-2,-3.49355,0.0149585,-0.302962
Gnaq,3.85126,0.0149638,0.299032
Gm19733,3.98227,0.0149697,0.106923
Synpo,3.58375,0.0149823,0.166973
Rrm2,-3.98399,0.0149873,-0.606098
Ldb2,3.40947,0.0149874,0.137861
Tiam2,3.92726,0.014995,0.515833
Magea5,3.42085,0.0150184,0.371634
Shmt1,-3.88343,0.0150196,-0.113345
2810047C21Rik1,-3.50623,0.0150467,-0.4032
Gm26977,3.45819,0.0150707,0.266732
Tekt4,3.37101,0.0150809,0.173366
Ssh3,3.8908,0.0151122,0.198236
Jund,3.60055,0.0151682,0.173652
Cp,4.06818,0.0151725,0.421093
Rarb,3.48289,0.0151843,0.108746
Gpr173,3.44087,0.0152063,0.193608
Gm9008,-3.5243,0.0152405,-0.162643
Gm9002,-4.05699,0.0152791,-0.152005
1700003C15Rik,3.45811,0.0152805,0.0895037
Ssxb1,3.43678,0.0152974,0.180489
Gm13332,3.72907,0.0153135,0.182627
Nup160,-3.66715,0.0153521,-0.193855
Fhod1,3.72651,0.0153773,0.166164
Tmem229a,3.52908,0.0153797,0.281675
Gucy1a3,-3.92616,0.0153892,-0.349224
Tmcc3,3.55092,0.0154106,0.273918
G630030J09Rik,4.28946,0.0154408,0.486981
Rnf17,3.41814,0.0154484,0.137339
Anpep,3.79457,0.0154611,0.136097
Gas5,-4.97303,0.0154627,-0.81658
Il21r,-3.46393,0.0154712,-0.21903
Igh-VJ558,-4.3488,0.015546,-2.87956
Ccbl2,3.34435,0.0155802,0.152546
Sytl5,3.34143,0.0156222,0.195794
Nmi,-3.34005,0.0156239,-0.159673
Gm15554,4.88917,0.0156265,0.30436
Camk2d,3.51242,0.015632,0.190952
Igf2r,-3.37662,0.015701,-0.164218
Gm3944,3.69004,0.0157118,0.204327
Sorbs1,3.92924,0.0157192,0.227747
Gm25476,-3.35945,0.0157348,-0.206943
Gm16494,-3.55727,0.0157375,-0.290122
Gm10288,-3.58978,0.0157546,-0.113081
A330017A19Rik,-3.74262,0.0157894,-0.0790525
Gm11996,3.58328,0.0158201,0.185885
Tdrd6,3.38209,0.0158232,0.215574
Gm12947,3.3893,0.0158358,0.166088
Ighv1-18,-5.10959,0.0158447,-4.01862
Arhgap36,3.3276,0.0158654,0.424928
Mir6926,3.46296,0.0158671,0.191192
Ly6c2,-3.39099,0.0158817,-0.541021
Gm3099,-3.61423,0.0158918,-0.354831
Mro,3.37085,0.0159176,0.151459
Acsf3,3.32377,0.0159499,0.152857
Gm4894,3.4425,0.0159542,0.169149
Gm23273,3.73488,0.0159763,0.230034
Zbtb4,4.52341,0.0160056,0.184799
Tctn1,3.41463,0.0160138,0.142462
Igkv4-92,-4.67688,0.0160897,-0.554978
2210407C18Rik,3.51153,0.0160989,0.15775
Krt23,3.57,0.0161065,0.157135
Psma6,-3.36223,0.0161244,-0.117207
Gm11999,3.31612,0.0161692,0.318021
Cenpe,-4.39937,0.0161733,-0.540801
Sez6l2,3.625,0.0161892,0.149671
Pih1d1,3.48117,0.0161989,0.18714
Gm17606,3.3162,0.0162239,0.262264
Lyrm9,-3.63906,0.0162497,-0.204551
1810010H24Rik,3.45715,0.0162563,0.359071
Ighv1-19-1,-4.46079,0.0162714,-2.36609
Zfp936,-5.30766,0.0162715,-0.50844
Stard5,3.80497,0.0162817,0.206
4930453O03Rik,3.34155,0.0162827,0.147944
Bco2,-3.33459,0.0163098,-0.150593
Plac9b,3.5516,0.0163303,0.142471
Gm17113,3.47942,0.0163538,0.206348
Ncoa3,3.40322,0.0163788,0.161938
Zdhhc1,4.32742,0.0163902,0.197495
Uevld,3.4876,0.0163981,0.234169
Znhit3,-3.55979,0.0164135,-0.161942
Gm9164,3.56467,0.016415,0.239319
Gm12637,3.50691,0.0164234,0.144513
Mrps30,-3.30518,0.0164368,-0.271555
Gm12865,3.34138,0.0164379,0.176521
Msmo1,-3.70509,0.0164498,-0.181527
Gm15728,3.34567,0.0164506,0.175353
Ryr1,3.43852,0.0164864,0.17056
Tspan12,3.30017,0.0164894,0.142631
9430078K24Rik,-3.29716,0.016497,-0.289686
Marveld2,3.35842,0.0165002,0.206607
Tjp1,3.78044,0.0165071,0.306262
Slc35d1,-3.8689,0.0165143,-0.265992
Olfr819,5.1489,0.0165183,0.214593
Gm12233,3.30194,0.0165214,0.318189
Dok6,4.02082,0.0165464,0.227383
Gm8539,3.36887,0.0165536,0.188456
Clspn,-3.29898,0.0165622,-0.320353
Zdhhc2,-3.67104,0.0165632,-0.42519
Rps9,-3.31469,0.0165899,-0.215592
Tarsl2,-3.72851,0.016592,-0.281037
Gm22482,-3.45715,0.0165953,-0.20288
Slc16a10,3.95524,0.016609,0.414419
Spata16,3.59684,0.0166267,0.123947
Trio,3.90208,0.0166457,0.106894
Gm13592,3.32779,0.0167172,0.231085
Gm6944,3.8157,0.0167528,0.166276
Ighv1-52,-4.02791,0.0167585,-3.32745
Gm26975,3.61724,0.016785,0.257835
Gm13798,-3.82723,0.0167855,-0.148304
Cetn4,3.91395,0.0168142,0.310036
Gm8064,3.32987,0.016879,0.295087
Exoc3l4,3.27831,0.0168889,0.206891
D230017M19Rik,3.87317,0.016896,0.170474
Ighv1-30,-4.24928,0.0169192,-2.5952
Nr2c2ap,-3.60697,0.0169593,-0.162914
Gm21759,3.55058,0.0170132,0.334152
Gm5210,3.76007,0.0170167,0.200072
Hist2h2aa2,3.56303,0.0170347,0.365841
Fgl1,3.48149,0.0170432,0.205983
Mrgprb3,3.64668,0.0170553,0.219864
Slc6a13,3.27476,0.017071,0.172653
Gm14388,-3.3346,0.0170716,-0.219837
Sat2,3.27335,0.0170892,0.235831
Prc1,-3.88837,0.0171101,-0.109367
